dataset,subset,item_id,condition,stim_uid,sentence_orig,sentence_norm,model_input,context,sentence_id,plausibility,is_grammatical,contrast,intended_uids,n_intended,critical_word_idx,comprehension_q,correct_answer,meta
clark2026,,18,Control.2,clark2026//18/Control.2,The rules state that the child of the two relevant amounts would be considered.,the rules state that the child of the two relevant amounts would be considered .,The rules state that the child of the two relevant amounts would be considered.,,187,implausible,,,,0,5,,,"{""critical_cond"": ""Control"", ""critical_word"": ""child"", ""id"": ""188"", ""intervening"": ""of the two relevant"", ""intervening_cond"": ""long"", ""preamble"": ""The rules state that the"", ""predicate"": ""amounts would be considered"", ""source_critical"": {""Control"": ""child"", ""Critical1"": ""loser"", ""Critical2"": ""lower"", ""Typo1"": ""loseer"", ""Typo2"": ""loweer""}}"
clark2026,,18,Typo1.1,clark2026//18/Typo1.1,The rules state that the loseer of the two relevant matches would be eliminated.,the rules state that the loseer of the two relevant matches would be eliminated .,The rules state that the loseer of the two relevant matches would be eliminated.,,188,implausible,,typo,clark2026//18/1.1,1,5,,,"{""critical_cond"": ""Typo1"", ""critical_word"": ""loseer"", ""id"": ""189"", ""intervening"": ""of the two relevant"", ""intervening_cond"": ""long"", ""preamble"": ""The rules state that the"", ""predicate"": ""matches would be eliminated"", ""source_critical"": {""Control"": ""child"", ""Critical1"": ""loser"", ""Critical2"": ""lower"", ""Typo1"": ""loseer"", ""Typo2"": ""loweer""}}"
clark2026,,18,Typo2.2,clark2026//18/Typo2.2,The rules state that the loweer of the two relevant amounts would be considered.,the rules state that the loweer of the two relevant amounts would be considered .,The rules state that the loweer of the two relevant amounts would be considered.,,189,implausible,,typo,clark2026//18/2.2,1,5,,,"{""critical_cond"": ""Typo2"", ""critical_word"": ""loweer"", ""id"": ""190"", ""intervening"": ""of the two relevant"", ""intervening_cond"": ""long"", ""preamble"": ""The rules state that the"", ""predicate"": ""amounts would be considered"", ""source_critical"": {""Control"": ""child"", ""Critical1"": ""loser"", ""Critical2"": ""lower"", ""Typo1"": ""loseer"", ""Typo2"": ""loweer""}}"
clark2026,,19,1.1,clark2026//19/1.1,The garbage definitely needs to be tossed out due to its smell.,the garbage definitely needs to be tossed out due to its smell .,The garbage definitely needs to be tossed out due to its smell.,,190,plausible,,word_form,clark2026//19/1.1,1,1,,,"{""critical_cond"": ""1"", ""critical_word"": ""garbage"", ""id"": ""191"", ""intervening"": ""definitely needs to be"", ""intervening_cond"": ""long"", ""preamble"": ""The"", ""predicate"": ""tossed out due to its smell"", ""source_critical"": {""Control"": ""lesson"", ""Critical1"": ""garbage"", ""Critical2"": ""garage"", ""Typo1"": ""garbge"", ""Typo2"": ""garge""}}"
clark2026,,19,1.2,clark2026//19/1.2,The garbage definitely needs to be renovated due to its leaks.,the garbage definitely needs to be renovated due to its leaks .,The garbage definitely needs to be renovated due to its leaks.,,191,implausible,,word_form,clark2026//19/2.2,1,1,,,"{""critical_cond"": ""1"", ""critical_word"": ""garbage"", ""id"": ""192"", ""intervening"": ""definitely needs to be"", ""intervening_cond"": ""long"", ""preamble"": ""The"", ""predicate"": ""renovated due to its leaks"", ""source_critical"": {""Control"": ""lesson"", ""Critical1"": ""garbage"", ""Critical2"": ""garage"", ""Typo1"": ""garbge"", ""Typo2"": ""garge""}}"
clark2026,,19,1.Control,clark2026//19/1.Control,The garbage definitely needs to be bankrupted by the lawsuit.,the garbage definitely needs to be bankrupted by the lawsuit .,The garbage definitely needs to be bankrupted by the lawsuit.,,192,implausible,,,,0,1,,,"{""critical_cond"": ""1"", ""critical_word"": ""garbage"", ""id"": ""193"", ""intervening"": ""definitely needs to be"", ""intervening_cond"": ""long"", ""preamble"": ""The"", ""predicate"": ""bankrupted by the lawsuit"", ""source_critical"": {""Control"": ""lesson"", ""Critical1"": ""garbage"", ""Critical2"": ""garage"", ""Typo1"": ""garbge"", ""Typo2"": ""garge""}}"
clark2026,,19,2.1,clark2026//19/2.1,The garage definitely needs to be tossed out due to its smell.,the garage definitely needs to be tossed out due to its smell .,The garage definitely needs to be tossed out due to its smell.,,193,implausible,,word_form,clark2026//19/1.1,1,1,,,"{""critical_cond"": ""2"", ""critical_word"": ""garage"", ""id"": ""194"", ""intervening"": ""definitely needs to be"", ""intervening_cond"": ""long"", ""preamble"": ""The"", ""predicate"": ""tossed out due to its smell"", ""source_critical"": {""Control"": ""lesson"", ""Critical1"": ""garbage"", ""Critical2"": ""garage"", ""Typo1"": ""garbge"", ""Typo2"": ""garge""}}"
clark2026,,19,2.2,clark2026//19/2.2,The garage definitely needs to be renovated due to its leaks.,the garage definitely needs to be renovated due to its leaks .,The garage definitely needs to be renovated due to its leaks.,,194,plausible,,word_form,clark2026//19/2.2,1,1,,,"{""critical_cond"": ""2"", ""critical_word"": ""garage"", ""id"": ""195"", ""intervening"": ""definitely needs to be"", ""intervening_cond"": ""long"", ""preamble"": ""The"", ""predicate"": ""renovated due to its leaks"", ""source_critical"": {""Control"": ""lesson"", ""Critical1"": ""garbage"", ""Critical2"": ""garage"", ""Typo1"": ""garbge"", ""Typo2"": ""garge""}}"
clark2026,,19,2.Control,clark2026//19/2.Control,The garage definitely needs to be bankrupted by the lawsuit.,the garage definitely needs to be bankrupted by the lawsuit .,The garage definitely needs to be bankrupted by the lawsuit.,,195,implausible,,,,0,1,,,"{""critical_cond"": ""2"", ""critical_word"": ""garage"", ""id"": ""196"", ""intervening"": ""definitely needs to be"", ""intervening_cond"": ""long"", ""preamble"": ""The"", ""predicate"": ""bankrupted by the lawsuit"", ""source_critical"": {""Control"": ""lesson"", ""Critical1"": ""garbage"", ""Critical2"": ""garage"", ""Typo1"": ""garbge"", ""Typo2"": ""garge""}}"
clark2026,,19,Control.1,clark2026//19/Control.1,The lesson definitely needs to be tossed out due to its smell.,the lesson definitely needs to be tossed out due to its smell .,The lesson definitely needs to be tossed out due to its smell.,,196,implausible,,,,0,1,,,"{""critical_cond"": ""Control"", ""critical_word"": ""lesson"", ""id"": ""197"", ""intervening"": ""definitely needs to be"", ""intervening_cond"": ""long"", ""preamble"": ""The"", ""predicate"": ""tossed out due to its smell"", ""source_critical"": {""Control"": ""lesson"", ""Critical1"": ""garbage"", ""Critical2"": ""garage"", ""Typo1"": ""garbge"", ""Typo2"": ""garge""}}"
clark2026,,19,Control.2,clark2026//19/Control.2,The lesson definitely needs to be renovated due to its leaks.,the lesson definitely needs to be renovated due to its leaks .,The lesson definitely needs to be renovated due to its leaks.,,197,implausible,,,,0,1,,,"{""critical_cond"": ""Control"", ""critical_word"": ""lesson"", ""id"": ""198"", ""intervening"": ""definitely needs to be"", ""intervening_cond"": ""long"", ""preamble"": ""The"", ""predicate"": ""renovated due to its leaks"", ""source_critical"": {""Control"": ""lesson"", ""Critical1"": ""garbage"", ""Critical2"": ""garage"", ""Typo1"": ""garbge"", ""Typo2"": ""garge""}}"
clark2026,,19,Typo1.1,clark2026//19/Typo1.1,The garbge definitely needs to be tossed out due to its smell.,the garbge definitely needs to be tossed out due to its smell .,The garbge definitely needs to be tossed out due to its smell.,,198,implausible,,typo,clark2026//19/1.1,1,1,,,"{""critical_cond"": ""Typo1"", ""critical_word"": ""garbge"", ""id"": ""199"", ""intervening"": ""definitely needs to be"", ""intervening_cond"": ""long"", ""preamble"": ""The"", ""predicate"": ""tossed out due to its smell"", ""source_critical"": {""Control"": ""lesson"", ""Critical1"": ""garbage"", ""Critical2"": ""garage"", ""Typo1"": ""garbge"", ""Typo2"": ""garge""}}"
clark2026,,19,Typo2.2,clark2026//19/Typo2.2,The garge definitely needs to be renovated due to its leaks.,the garge definitely needs to be renovated due to its leaks .,The garge definitely needs to be renovated due to its leaks.,,199,implausible,,typo,clark2026//19/2.2,1,1,,,"{""critical_cond"": ""Typo2"", ""critical_word"": ""garge"", ""id"": ""200"", ""intervening"": ""definitely needs to be"", ""intervening_cond"": ""long"", ""preamble"": ""The"", ""predicate"": ""renovated due to its leaks"", ""source_critical"": {""Control"": ""lesson"", ""Critical1"": ""garbage"", ""Critical2"": ""garage"", ""Typo1"": ""garbge"", ""Typo2"": ""garge""}}"
clark2026,,20,1.1,clark2026//20/1.1,This wind is most definitely blowing from the west.,this wind is most definitely blowing from the west .,This wind is most definitely blowing from the west.,,200,plausible,,word_form,clark2026//20/1.1,1,1,,,"{""critical_cond"": ""1"", ""critical_word"": ""wind"", ""id"": ""201"", ""intervening"": ""is most definitely"", ""intervening_cond"": ""long"", ""preamble"": ""This"", ""predicate"": ""blowing from the west"", ""source_critical"": {""Control"": ""desk"", ""Critical1"": ""wind"", ""Critical2"": ""wine"", ""Typo1"": ""wjnd"", ""Typo2"": ""wjne""}}"
clark2026,,20,1.2,clark2026//20/1.2,This wind is most definitely delicious with steak.,this wind is most definitely delicious with steak .,This wind is most definitely delicious with steak.,,201,implausible,,word_form,clark2026//20/2.2,1,1,,,"{""critical_cond"": ""1"", ""critical_word"": ""wind"", ""id"": ""202"", ""intervening"": ""is most definitely"", ""intervening_cond"": ""long"", ""preamble"": ""This"", ""predicate"": ""delicious with steak"", ""source_critical"": {""Control"": ""desk"", ""Critical1"": ""wind"", ""Critical2"": ""wine"", ""Typo1"": ""wjnd"", ""Typo2"": ""wjne""}}"
clark2026,,20,1.Control,clark2026//20/1.Control,This wind is most definitely emotional towards him.,this wind is most definitely emotional towards him .,This wind is most definitely emotional towards him.,,202,implausible,,,,0,1,,,"{""critical_cond"": ""1"", ""critical_word"": ""wind"", ""id"": ""203"", ""intervening"": ""is most definitely"", ""intervening_cond"": ""long"", ""preamble"": ""This"", ""predicate"": ""emotional towards him"", ""source_critical"": {""Control"": ""desk"", ""Critical1"": ""wind"", ""Critical2"": ""wine"", ""Typo1"": ""wjnd"", ""Typo2"": ""wjne""}}"
clark2026,,20,2.1,clark2026//20/2.1,This wine is most definitely blowing from the west.,this wine is most definitely blowing from the west .,This wine is most definitely blowing from the west.,,203,implausible,,word_form,clark2026//20/1.1,1,1,,,"{""critical_cond"": ""2"", ""critical_word"": ""wine"", ""id"": ""204"", ""intervening"": ""is most definitely"", ""intervening_cond"": ""long"", ""preamble"": ""This"", ""predicate"": ""blowing from the west"", ""source_critical"": {""Control"": ""desk"", ""Critical1"": ""wind"", ""Critical2"": ""wine"", ""Typo1"": ""wjnd"", ""Typo2"": ""wjne""}}"
clark2026,,20,2.2,clark2026//20/2.2,This wine is most definitely delicious with steak.,this wine is most definitely delicious with steak .,This wine is most definitely delicious with steak.,,204,plausible,,word_form,clark2026//20/2.2,1,1,,,"{""critical_cond"": ""2"", ""critical_word"": ""wine"", ""id"": ""205"", ""intervening"": ""is most definitely"", ""intervening_cond"": ""long"", ""preamble"": ""This"", ""predicate"": ""delicious with steak"", ""source_critical"": {""Control"": ""desk"", ""Critical1"": ""wind"", ""Critical2"": ""wine"", ""Typo1"": ""wjnd"", ""Typo2"": ""wjne""}}"
clark2026,,20,2.Control,clark2026//20/2.Control,This wine is most definitely emotional towards him.,this wine is most definitely emotional towards him .,This wine is most definitely emotional towards him.,,205,implausible,,,,0,1,,,"{""critical_cond"": ""2"", ""critical_word"": ""wine"", ""id"": ""206"", ""intervening"": ""is most definitely"", ""intervening_cond"": ""long"", ""preamble"": ""This"", ""predicate"": ""emotional towards him"", ""source_critical"": {""Control"": ""desk"", ""Critical1"": ""wind"", ""Critical2"": ""wine"", ""Typo1"": ""wjnd"", ""Typo2"": ""wjne""}}"
clark2026,,20,Control.1,clark2026//20/Control.1,This desk is most definitely blowing from the west.,this desk is most definitely blowing from the west .,This desk is most definitely blowing from the west.,,206,implausible,,,,0,1,,,"{""critical_cond"": ""Control"", ""critical_word"": ""desk"", ""id"": ""207"", ""intervening"": ""is most definitely"", ""intervening_cond"": ""long"", ""preamble"": ""This"", ""predicate"": ""blowing from the west"", ""source_critical"": {""Control"": ""desk"", ""Critical1"": ""wind"", ""Critical2"": ""wine"", ""Typo1"": ""wjnd"", ""Typo2"": ""wjne""}}"
clark2026,,20,Control.2,clark2026//20/Control.2,This desk is most definitely delicious with steak.,this desk is most definitely delicious with steak .,This desk is most definitely delicious with steak.,,207,implausible,,,,0,1,,,"{""critical_cond"": ""Control"", ""critical_word"": ""desk"", ""id"": ""208"", ""intervening"": ""is most definitely"", ""intervening_cond"": ""long"", ""preamble"": ""This"", ""predicate"": ""delicious with steak"", ""source_critical"": {""Control"": ""desk"", ""Critical1"": ""wind"", ""Critical2"": ""wine"", ""Typo1"": ""wjnd"", ""Typo2"": ""wjne""}}"
clark2026,,20,Typo1.1,clark2026//20/Typo1.1,This wjnd is most definitely blowing from the west.,this wjnd is most definitely blowing from the west .,This wjnd is most definitely blowing from the west.,,208,implausible,,typo,clark2026//20/1.1,1,1,,,"{""critical_cond"": ""Typo1"", ""critical_word"": ""wjnd"", ""id"": ""209"", ""intervening"": ""is most definitely"", ""intervening_cond"": ""long"", ""preamble"": ""This"", ""predicate"": ""blowing from the west"", ""source_critical"": {""Control"": ""desk"", ""Critical1"": ""wind"", ""Critical2"": ""wine"", ""Typo1"": ""wjnd"", ""Typo2"": ""wjne""}}"
clark2026,,20,Typo2.2,clark2026//20/Typo2.2,This wjne is most definitely delicious with steak.,this wjne is most definitely delicious with steak .,This wjne is most definitely delicious with steak.,,209,implausible,,typo,clark2026//20/2.2,1,1,,,"{""critical_cond"": ""Typo2"", ""critical_word"": ""wjne"", ""id"": ""210"", ""intervening"": ""is most definitely"", ""intervening_cond"": ""long"", ""preamble"": ""This"", ""predicate"": ""delicious with steak"", ""source_critical"": {""Control"": ""desk"", ""Critical1"": ""wind"", ""Critical2"": ""wine"", ""Typo1"": ""wjnd"", ""Typo2"": ""wjne""}}"
clark2026,,21,1.1,clark2026//21/1.1,Thank you for taking such good care of her yesterday.,thank you for taking such good care of her yesterday .,Thank you for taking such good care of her yesterday.,,210,plausible,,word_form,clark2026//21/1.1,1,3,,,"{""critical_cond"": ""1"", ""critical_word"": ""taking"", ""id"": ""211"", ""intervening"": ""such good"", ""intervening_cond"": ""long"", ""preamble"": ""Thank you for"", ""predicate"": ""care of her yesterday"", ""source_critical"": {""Control"": ""being"", ""Critical1"": ""taking"", ""Critical2"": ""making"", ""Typo1"": ""trking"", ""Typo2"": ""mrking""}}"
clark2026,,21,1.2,clark2026//21/1.2,Thank you for taking such good pancakes for breakfast.,thank you for taking such good pancakes for breakfast .,Thank you for taking such good pancakes for breakfast.,,211,implausible,,word_form,clark2026//21/2.2,1,3,,,"{""critical_cond"": ""1"", ""critical_word"": ""taking"", ""id"": ""212"", ""intervening"": ""such good"", ""intervening_cond"": ""long"", ""preamble"": ""Thank you for"", ""predicate"": ""pancakes for breakfast"", ""source_critical"": {""Control"": ""being"", ""Critical1"": ""taking"", ""Critical2"": ""making"", ""Typo1"": ""trking"", ""Typo2"": ""mrking""}}"
clark2026,,21,1.Control,clark2026//21/1.Control,Thank you for taking such good monkeys in the jungle.,thank you for taking such good monkeys in the jungle .,Thank you for taking such good monkeys in the jungle.,,212,implausible,,,,0,3,,,"{""critical_cond"": ""1"", ""critical_word"": ""taking"", ""id"": ""213"", ""intervening"": ""such good"", ""intervening_cond"": ""long"", ""preamble"": ""Thank you for"", ""predicate"": ""monkeys in the jungle"", ""source_critical"": {""Control"": ""being"", ""Critical1"": ""taking"", ""Critical2"": ""making"", ""Typo1"": ""trking"", ""Typo2"": ""mrking""}}"
clark2026,,21,2.1,clark2026//21/2.1,Thank you for making such good care of her yesterday.,thank you for making such good care of her yesterday .,Thank you for making such good care of her yesterday.,,213,implausible,,word_form,clark2026//21/1.1,1,3,,,"{""critical_cond"": ""2"", ""critical_word"": ""making"", ""id"": ""214"", ""intervening"": ""such good"", ""intervening_cond"": ""long"", ""preamble"": ""Thank you for"", ""predicate"": ""care of her yesterday"", ""source_critical"": {""Control"": ""being"", ""Critical1"": ""taking"", ""Critical2"": ""making"", ""Typo1"": ""trking"", ""Typo2"": ""mrking""}}"
clark2026,,21,2.2,clark2026//21/2.2,Thank you for making such good pancakes for breakfast.,thank you for making such good pancakes for breakfast .,Thank you for making such good pancakes for breakfast.,,214,plausible,,word_form,clark2026//21/2.2,1,3,,,"{""critical_cond"": ""2"", ""critical_word"": ""making"", ""id"": ""215"", ""intervening"": ""such good"", ""intervening_cond"": ""long"", ""preamble"": ""Thank you for"", ""predicate"": ""pancakes for breakfast"", ""source_critical"": {""Control"": ""being"", ""Critical1"": ""taking"", ""Critical2"": ""making"", ""Typo1"": ""trking"", ""Typo2"": ""mrking""}}"
clark2026,,21,2.Control,clark2026//21/2.Control,Thank you for making such good monkeys in the jungle.,thank you for making such good monkeys in the jungle .,Thank you for making such good monkeys in the jungle.,,215,implausible,,,,0,3,,,"{""critical_cond"": ""2"", ""critical_word"": ""making"", ""id"": ""216"", ""intervening"": ""such good"", ""intervening_cond"": ""long"", ""preamble"": ""Thank you for"", ""predicate"": ""monkeys in the jungle"", ""source_critical"": {""Control"": ""being"", ""Critical1"": ""taking"", ""Critical2"": ""making"", ""Typo1"": ""trking"", ""Typo2"": ""mrking""}}"
clark2026,,21,Control.1,clark2026//21/Control.1,Thank you for being such good care of her yesterday.,thank you for being such good care of her yesterday .,Thank you for being such good care of her yesterday.,,216,implausible,,,,0,3,,,"{""critical_cond"": ""Control"", ""critical_word"": ""being"", ""id"": ""217"", ""intervening"": ""such good"", ""intervening_cond"": ""long"", ""preamble"": ""Thank you for"", ""predicate"": ""care of her yesterday"", ""source_critical"": {""Control"": ""being"", ""Critical1"": ""taking"", ""Critical2"": ""making"", ""Typo1"": ""trking"", ""Typo2"": ""mrking""}}"
clark2026,,21,Control.2,clark2026//21/Control.2,Thank you for being such good pancakes for breakfast.,thank you for being such good pancakes for breakfast .,Thank you for being such good pancakes for breakfast.,,217,implausible,,,,0,3,,,"{""critical_cond"": ""Control"", ""critical_word"": ""being"", ""id"": ""218"", ""intervening"": ""such good"", ""intervening_cond"": ""long"", ""preamble"": ""Thank you for"", ""predicate"": ""pancakes for breakfast"", ""source_critical"": {""Control"": ""being"", ""Critical1"": ""taking"", ""Critical2"": ""making"", ""Typo1"": ""trking"", ""Typo2"": ""mrking""}}"
clark2026,,21,Typo1.1,clark2026//21/Typo1.1,Thank you for trking such good care of her yesterday.,thank you for trking such good care of her yesterday .,Thank you for trking such good care of her yesterday.,,218,implausible,,typo,clark2026//21/1.1,1,3,,,"{""critical_cond"": ""Typo1"", ""critical_word"": ""trking"", ""id"": ""219"", ""intervening"": ""such good"", ""intervening_cond"": ""long"", ""preamble"": ""Thank you for"", ""predicate"": ""care of her yesterday"", ""source_critical"": {""Control"": ""being"", ""Critical1"": ""taking"", ""Critical2"": ""making"", ""Typo1"": ""trking"", ""Typo2"": ""mrking""}}"
clark2026,,21,Typo2.2,clark2026//21/Typo2.2,Thank you for mrking such good pancakes for breakfast.,thank you for mrking such good pancakes for breakfast .,Thank you for mrking such good pancakes for breakfast.,,219,implausible,,typo,clark2026//21/2.2,1,3,,,"{""critical_cond"": ""Typo2"", ""critical_word"": ""mrking"", ""id"": ""220"", ""intervening"": ""such good"", ""intervening_cond"": ""long"", ""preamble"": ""Thank you for"", ""predicate"": ""pancakes for breakfast"", ""source_critical"": {""Control"": ""being"", ""Critical1"": ""taking"", ""Critical2"": ""making"", ""Typo1"": ""trking"", ""Typo2"": ""mrking""}}"
clark2026,,22,1.1,clark2026//22/1.1,"After being seated carefully in the small theater, the audience fell silent.","after being seated carefully in the small theater , the audience fell silent .","After being seated carefully in the small theater, the audience fell silent.",,220,plausible,,word_form,clark2026//22/1.1,1,2,,,"{""critical_cond"": ""1"", ""critical_word"": ""seated"", ""id"": ""221"", ""intervening"": ""carefully in the small"", ""intervening_cond"": ""long"", ""preamble"": ""After being"", ""predicate"": ""theater, the audience fell silent"", ""source_critical"": {""Control"": ""drawn"", ""Critical1"": ""seated"", ""Critical2"": ""sealed"", ""Typo1"": ""seateed"", ""Typo2"": ""sealeed""}}"
clark2026,,22,1.2,clark2026//22/1.2,"After being seated carefully in the small jar, the jam was sold.","after being seated carefully in the small jar , the jam was sold .","After being seated carefully in the small jar, the jam was sold.",,221,implausible,,word_form,clark2026//22/2.2,1,2,,,"{""critical_cond"": ""1"", ""critical_word"": ""seated"", ""id"": ""222"", ""intervening"": ""carefully in the small"", ""intervening_cond"": ""long"", ""preamble"": ""After being"", ""predicate"": ""jar, the jam was sold"", ""source_critical"": {""Control"": ""drawn"", ""Critical1"": ""seated"", ""Critical2"": ""sealed"", ""Typo1"": ""seateed"", ""Typo2"": ""sealeed""}}"
clark2026,,22,1.Control,clark2026//22/1.Control,"After being seated carefully in the small illness, the patient recovered.","after being seated carefully in the small illness , the patient recovered .","After being seated carefully in the small illness, the patient recovered.",,222,implausible,,,,0,2,,,"{""critical_cond"": ""1"", ""critical_word"": ""seated"", ""id"": ""223"", ""intervening"": ""carefully in the small"", ""intervening_cond"": ""long"", ""preamble"": ""After being"", ""predicate"": ""illness, the patient recovered"", ""source_critical"": {""Control"": ""drawn"", ""Critical1"": ""seated"", ""Critical2"": ""sealed"", ""Typo1"": ""seateed"", ""Typo2"": ""sealeed""}}"
clark2026,,22,2.1,clark2026//22/2.1,"After being sealed carefully in the small theater, the audience fell silent.","after being sealed carefully in the small theater , the audience fell silent .","After being sealed carefully in the small theater, the audience fell silent.",,223,implausible,,word_form,clark2026//22/1.1,1,2,,,"{""critical_cond"": ""2"", ""critical_word"": ""sealed"", ""id"": ""224"", ""intervening"": ""carefully in the small"", ""intervening_cond"": ""long"", ""preamble"": ""After being"", ""predicate"": ""theater, the audience fell silent"", ""source_critical"": {""Control"": ""drawn"", ""Critical1"": ""seated"", ""Critical2"": ""sealed"", ""Typo1"": ""seateed"", ""Typo2"": ""sealeed""}}"
clark2026,,22,2.2,clark2026//22/2.2,"After being sealed carefully in the small jar, the jam was sold.","after being sealed carefully in the small jar , the jam was sold .","After being sealed carefully in the small jar, the jam was sold.",,224,plausible,,word_form,clark2026//22/2.2,1,2,,,"{""critical_cond"": ""2"", ""critical_word"": ""sealed"", ""id"": ""225"", ""intervening"": ""carefully in the small"", ""intervening_cond"": ""long"", ""preamble"": ""After being"", ""predicate"": ""jar, the jam was sold"", ""source_critical"": {""Control"": ""drawn"", ""Critical1"": ""seated"", ""Critical2"": ""sealed"", ""Typo1"": ""seateed"", ""Typo2"": ""sealeed""}}"
clark2026,,22,2.Control,clark2026//22/2.Control,"After being sealed carefully in the small illness, the patient recovered.","after being sealed carefully in the small illness , the patient recovered .","After being sealed carefully in the small illness, the patient recovered.",,225,implausible,,,,0,2,,,"{""critical_cond"": ""2"", ""critical_word"": ""sealed"", ""id"": ""226"", ""intervening"": ""carefully in the small"", ""intervening_cond"": ""long"", ""preamble"": ""After being"", ""predicate"": ""illness, the patient recovered"", ""source_critical"": {""Control"": ""drawn"", ""Critical1"": ""seated"", ""Critical2"": ""sealed"", ""Typo1"": ""seateed"", ""Typo2"": ""sealeed""}}"
clark2026,,22,Control.1,clark2026//22/Control.1,"After being drawn carefully in the small theater, the audience fell silent.","after being drawn carefully in the small theater , the audience fell silent .","After being drawn carefully in the small theater, the audience fell silent.",,226,implausible,,,,0,2,,,"{""critical_cond"": ""Control"", ""critical_word"": ""drawn"", ""id"": ""227"", ""intervening"": ""carefully in the small"", ""intervening_cond"": ""long"", ""preamble"": ""After being"", ""predicate"": ""theater, the audience fell silent"", ""source_critical"": {""Control"": ""drawn"", ""Critical1"": ""seated"", ""Critical2"": ""sealed"", ""Typo1"": ""seateed"", ""Typo2"": ""sealeed""}}"
clark2026,,22,Control.2,clark2026//22/Control.2,"After being drawn carefully in the small jar, the jam was sold.","after being drawn carefully in the small jar , the jam was sold .","After being drawn carefully in the small jar, the jam was sold.",,227,implausible,,,,0,2,,,"{""critical_cond"": ""Control"", ""critical_word"": ""drawn"", ""id"": ""228"", ""intervening"": ""carefully in the small"", ""intervening_cond"": ""long"", ""preamble"": ""After being"", ""predicate"": ""jar, the jam was sold"", ""source_critical"": {""Control"": ""drawn"", ""Critical1"": ""seated"", ""Critical2"": ""sealed"", ""Typo1"": ""seateed"", ""Typo2"": ""sealeed""}}"
clark2026,,22,Typo1.1,clark2026//22/Typo1.1,"After being seateed carefully in the small theater, the audience fell silent.","after being seateed carefully in the small theater , the audience fell silent .","After being seateed carefully in the small theater, the audience fell silent.",,228,implausible,,typo,clark2026//22/1.1,1,2,,,"{""critical_cond"": ""Typo1"", ""critical_word"": ""seateed"", ""id"": ""229"", ""intervening"": ""carefully in the small"", ""intervening_cond"": ""long"", ""preamble"": ""After being"", ""predicate"": ""theater, the audience fell silent"", ""source_critical"": {""Control"": ""drawn"", ""Critical1"": ""seated"", ""Critical2"": ""sealed"", ""Typo1"": ""seateed"", ""Typo2"": ""sealeed""}}"
clark2026,,22,Typo2.2,clark2026//22/Typo2.2,"After being sealeed carefully in the small jar, the jam was sold.","after being sealeed carefully in the small jar , the jam was sold .","After being sealeed carefully in the small jar, the jam was sold.",,229,implausible,,typo,clark2026//22/2.2,1,2,,,"{""critical_cond"": ""Typo2"", ""critical_word"": ""sealeed"", ""id"": ""230"", ""intervening"": ""carefully in the small"", ""intervening_cond"": ""long"", ""preamble"": ""After being"", ""predicate"": ""jar, the jam was sold"", ""source_critical"": {""Control"": ""drawn"", ""Critical1"": ""seated"", ""Critical2"": ""sealed"", ""Typo1"": ""seateed"", ""Typo2"": ""sealeed""}}"
clark2026,,23,1.1,clark2026//23/1.1,Because of all the treats my dog has become very overweight and unhealthy.,because of all the treats my dog has become very overweight and unhealthy .,Because of all the treats my dog has become very overweight and unhealthy.,,230,plausible,,word_form,clark2026//23/1.1,1,4,,,"{""critical_cond"": ""1"", ""critical_word"": ""treats"", ""id"": ""231"", ""intervening"": ""my dog has become very"", ""intervening_cond"": ""long"", ""preamble"": ""Because of all the"", ""predicate"": ""overweight and unhealthy"", ""source_critical"": {""Control"": ""exercise"", ""Critical1"": ""treats"", ""Critical2"": ""threats"", ""Typo1"": ""traets"", ""Typo2"": ""thraets""}}"
clark2026,,23,1.2,clark2026//23/1.2,Because of all the treats my dog has become very scared and timid.,because of all the treats my dog has become very scared and timid .,Because of all the treats my dog has become very scared and timid.,,231,implausible,,word_form,clark2026//23/2.2,1,4,,,"{""critical_cond"": ""1"", ""critical_word"": ""treats"", ""id"": ""232"", ""intervening"": ""my dog has become very"", ""intervening_cond"": ""long"", ""preamble"": ""Because of all the"", ""predicate"": ""scared and timid"", ""source_critical"": {""Control"": ""exercise"", ""Critical1"": ""treats"", ""Critical2"": ""threats"", ""Typo1"": ""traets"", ""Typo2"": ""thraets""}}"
clark2026,,23,1.Control,clark2026//23/1.Control,Because of all the treats my dog has become very translucent and aligned.,because of all the treats my dog has become very translucent and aligned .,Because of all the treats my dog has become very translucent and aligned.,,232,implausible,,,,0,4,,,"{""critical_cond"": ""1"", ""critical_word"": ""treats"", ""id"": ""233"", ""intervening"": ""my dog has become very"", ""intervening_cond"": ""long"", ""preamble"": ""Because of all the"", ""predicate"": ""translucent and aligned"", ""source_critical"": {""Control"": ""exercise"", ""Critical1"": ""treats"", ""Critical2"": ""threats"", ""Typo1"": ""traets"", ""Typo2"": ""thraets""}}"
clark2026,,23,2.1,clark2026//23/2.1,Because of all the threats my dog has become very overweight and unhealthy.,because of all the threats my dog has become very overweight and unhealthy .,Because of all the threats my dog has become very overweight and unhealthy.,,233,implausible,,word_form,clark2026//23/1.1,1,4,,,"{""critical_cond"": ""2"", ""critical_word"": ""threats"", ""id"": ""234"", ""intervening"": ""my dog has become very"", ""intervening_cond"": ""long"", ""preamble"": ""Because of all the"", ""predicate"": ""overweight and unhealthy"", ""source_critical"": {""Control"": ""exercise"", ""Critical1"": ""treats"", ""Critical2"": ""threats"", ""Typo1"": ""traets"", ""Typo2"": ""thraets""}}"
