dataset,subset,item_id,condition,stim_uid,sentence_orig,sentence_norm,model_input,context,sentence_id,plausibility,is_grammatical,contrast,intended_uids,n_intended,critical_word_idx,comprehension_q,correct_answer,meta
ryskin2021,,79,SemCrit,ryskin2021//79/SemCrit,,the poor stayed poor because of this limited upward nobility .,The poor stayed poor because of this limited upward nobility.,,265,implausible,,word_form,ryskin2021//79/Control,1,9,,,{}
ryskin2021,,79,Sem,ryskin2021//79/Sem,,the poor stayed poor because of this limited upward spinster .,The poor stayed poor because of this limited upward spinster.,,266,implausible,,word_form,ryskin2021//79/Control,1,9,,,{}
ryskin2021,,79,Synt,ryskin2021//79/Synt,,the poor stayed poor because of this limited upward mobilities .,The poor stayed poor because of this limited upward mobilities.,,267,implausible,,word_form,ryskin2021//79/Control,1,9,,,{}
ryskin2021,,80,Control,ryskin2021//80/Control,,champagne was once reserved exclusively for the royalty and nobility .,Champagne was once reserved exclusively for the royalty and nobility.,,268,plausible,,word_form,ryskin2021//80/Control,1,,,,{}
ryskin2021,,80,SemCrit,ryskin2021//80/SemCrit,,champagne was once reserved exclusively for the royalty and mobility .,Champagne was once reserved exclusively for the royalty and mobility.,,269,implausible,,word_form,ryskin2021//80/Control,1,9,,,{}
ryskin2021,,80,Sem,ryskin2021//80/Sem,,champagne was once reserved exclusively for the royalty and pheromone .,Champagne was once reserved exclusively for the royalty and pheromone.,,270,implausible,,word_form,ryskin2021//80/Control,1,9,,,{}
ryskin2021,,80,Synt,ryskin2021//80/Synt,,champagne was once reserved exclusively for the royalty and nobilities .,Champagne was once reserved exclusively for the royalty and nobilities.,,271,implausible,,word_form,ryskin2021//80/Control,1,9,,,{}
ryskin2021,,81,Control,ryskin2021//81/Control,,the lecherous satyr chased after a beautiful lithe wood nymph .,The lecherous satyr chased after a beautiful lithe wood nymph.,,272,plausible,,word_form,ryskin2021//81/Control,1,,,,{}
ryskin2021,,81,SemCrit,ryskin2021//81/SemCrit,,the lecherous satyr chased after a beautiful lithe wood lymph .,The lecherous satyr chased after a beautiful lithe wood lymph.,,273,implausible,,word_form,ryskin2021//81/Control,1,9,,,{}
ryskin2021,,81,Sem,ryskin2021//81/Sem,,the lecherous satyr chased after a beautiful lithe wood destiny .,The lecherous satyr chased after a beautiful lithe wood destiny.,,274,implausible,,word_form,ryskin2021//81/Control,1,9,,,{}
ryskin2021,,81,Synt,ryskin2021//81/Synt,,the lecherous satyr chased after a beautiful lithe wood nymphs .,The lecherous satyr chased after a beautiful lithe wood nymphs.,,275,implausible,,word_form,ryskin2021//81/Control,1,9,,,{}
ryskin2021,,82,Control,ryskin2021//82/Control,,two important fluids in the body are blood and lymph .,Two important fluids in the body are blood and lymph.,,276,plausible,,word_form,ryskin2021//82/Control,1,,,,{}
ryskin2021,,82,SemCrit,ryskin2021//82/SemCrit,,two important fluids in the body are blood and nymph .,Two important fluids in the body are blood and nymph.,,277,implausible,,word_form,ryskin2021//82/Control,1,9,,,{}
ryskin2021,,82,Sem,ryskin2021//82/Sem,,two important fluids in the body are blood and campaign .,Two important fluids in the body are blood and campaign.,,278,implausible,,word_form,ryskin2021//82/Control,1,9,,,{}
ryskin2021,,82,Synt,ryskin2021//82/Synt,,two important fluids in the body are blood and lymphs .,Two important fluids in the body are blood and lymphs.,,279,implausible,,word_form,ryskin2021//82/Control,1,9,,,{}
ryskin2021,,86,Control,ryskin2021//86/Control,,the child made a caterpillar from an old egg carton .,The child made a caterpillar from an old egg carton.,,280,plausible,,word_form,ryskin2021//86/Control,1,,,,{}
ryskin2021,,86,SemCrit,ryskin2021//86/SemCrit,,the child made a caterpillar from an old egg cartoon .,The child made a caterpillar from an old egg cartoon.,,281,implausible,,word_form,ryskin2021//86/Control,1,9,,,{}
ryskin2021,,86,Sem,ryskin2021//86/Sem,,the child made a caterpillar from an old egg campaign .,The child made a caterpillar from an old egg campaign.,,282,implausible,,word_form,ryskin2021//86/Control,1,9,,,{}
ryskin2021,,86,Synt,ryskin2021//86/Synt,,the child made a caterpillar from an old egg cartons .,The child made a caterpillar from an old egg cartons.,,283,implausible,,word_form,ryskin2021//86/Control,1,9,,,{}
ryskin2021,,87,Control,ryskin2021//87/Control,,handling the rough wooden plank gave the woman a splinter .,Handling the rough wooden plank gave the woman a splinter.,,284,plausible,,word_form,ryskin2021//87/Control,1,,,,{}
ryskin2021,,87,SemCrit,ryskin2021//87/SemCrit,,handling the rough wooden plank gave the woman a spinster .,Handling the rough wooden plank gave the woman a spinster.,,285,implausible,,word_form,ryskin2021//87/Control,1,9,,,{}
ryskin2021,,87,Sem,ryskin2021//87/Sem,,handling the rough wooden plank gave the woman a nobility .,Handling the rough wooden plank gave the woman a nobility.,,286,implausible,,word_form,ryskin2021//87/Control,1,9,,,{}
ryskin2021,,87,Synt,ryskin2021//87/Synt,,handling the rough wooden plank gave the woman a splinters .,Handling the rough wooden plank gave the woman a splinters.,,287,implausible,,word_form,ryskin2021//87/Control,1,9,,,{}
ryskin2021,,88,Control,ryskin2021//88/Control,,cats were the only company for this lonely old spinster .,Cats were the only company for this lonely old spinster.,,288,plausible,,word_form,ryskin2021//88/Control,1,,,,{}
ryskin2021,,88,SemCrit,ryskin2021//88/SemCrit,,cats were the only company for this lonely old splinter .,Cats were the only company for this lonely old splinter.,,289,implausible,,word_form,ryskin2021//88/Control,1,9,,,{}
ryskin2021,,88,Sem,ryskin2021//88/Sem,,cats were the only company for this lonely old radium .,Cats were the only company for this lonely old radium.,,290,implausible,,word_form,ryskin2021//88/Control,1,9,,,{}
ryskin2021,,88,Synt,ryskin2021//88/Synt,,cats were the only company for this lonely old spinsters .,Cats were the only company for this lonely old spinsters.,,291,implausible,,word_form,ryskin2021//88/Control,1,9,,,{}
ryskin2021,,90,Control,ryskin2021//90/Control,,he had a short attention span and needed constant stimulation .,He had a short attention span and needed constant stimulation.,,292,plausible,,word_form,ryskin2021//90/Control,1,,,,{}
ryskin2021,,90,SemCrit,ryskin2021//90/SemCrit,,he had a short attention span and needed constant stipulation .,He had a short attention span and needed constant stipulation.,,293,implausible,,word_form,ryskin2021//90/Control,1,9,,,{}
ryskin2021,,90,Sem,ryskin2021//90/Sem,,he had a short attention span and needed constant sediment .,He had a short attention span and needed constant sediment.,,294,implausible,,word_form,ryskin2021//90/Control,1,9,,,{}
ryskin2021,,90,Synt,ryskin2021//90/Synt,,he had a short attention span and needed constant stimulations .,He had a short attention span and needed constant stimulations.,,295,implausible,,word_form,ryskin2021//90/Control,1,9,,,{}
ryskin2021,,91,Control,ryskin2021//91/Control,,she was vaccinated so her body would developed an immunity .,She was vaccinated so her body would developed an immunity.,,296,plausible,,word_form,ryskin2021//91/Control,1,,,,{}
ryskin2021,,91,SemCrit,ryskin2021//91/SemCrit,,she was vaccinated so her body would developed a mutiny .,She was vaccinated so her body would developed a mutiny.,,297,implausible,,word_form,ryskin2021//91/Control,1,8,,,{}
ryskin2021,,91,Sem,ryskin2021//91/Sem,,she was vaccinated so her body would developed a cartoon .,She was vaccinated so her body would developed a cartoon.,,298,implausible,,word_form,ryskin2021//91/Control,1,8,,,{}
ryskin2021,,91,Synt,ryskin2021//91/Synt,,she was vaccinated so her body would developed an immunities .,She was vaccinated so her body would developed an immunities.,,299,implausible,,word_form,ryskin2021//91/Control,1,9,,,{}
ryskin2021,,93,Control,ryskin2021//93/Control,,the mason built his own house of brick and mortar .,The mason built his own house of brick and mortar.,,300,plausible,,word_form,ryskin2021//93/Control,1,,,,{}
ryskin2021,,93,SemCrit,ryskin2021//93/SemCrit,,the mason built his own house of brick and mortal .,The mason built his own house of brick and mortal.,,301,implausible,,word_form,ryskin2021//93/Control,1,9,,,{}
ryskin2021,,93,Sem,ryskin2021//93/Sem,,the mason built his own house of brick and humidity .,The mason built his own house of brick and humidity.,,302,implausible,,word_form,ryskin2021//93/Control,1,9,,,{}
ryskin2021,,93,Synt,ryskin2021//93/Synt,,the mason built his own house of brick and mortars .,The mason built his own house of brick and mortars.,,303,implausible,,word_form,ryskin2021//93/Control,1,9,,,{}
ryskin2021,,94,Control,ryskin2021//94/Control,,the goddess refused to be bested by a mere mortal .,The goddess refused to be bested by a mere mortal.,,304,plausible,,word_form,ryskin2021//94/Control,1,,,,{}
ryskin2021,,94,SemCrit,ryskin2021//94/SemCrit,,the goddess refused to be bested by a mere mortar .,The goddess refused to be bested by a mere mortar.,,305,implausible,,word_form,ryskin2021//94/Control,1,9,,,{}
ryskin2021,,94,Sem,ryskin2021//94/Sem,,the goddess refused to be bested by a mere expectation .,The goddess refused to be bested by a mere expectation.,,306,implausible,,word_form,ryskin2021//94/Control,1,9,,,{}
ryskin2021,,94,Synt,ryskin2021//94/Synt,,the goddess refused to be bested by a mere mortals .,The goddess refused to be bested by a mere mortals.,,307,implausible,,word_form,ryskin2021//94/Control,1,9,,,{}
ryskin2021,,96,Control,ryskin2021//96/Control,,the thesaurus shows that a synonym for drunkenness is inebriation .,The thesaurus shows that a synonym for drunkenness is inebriation.,,308,plausible,,word_form,ryskin2021//96/Control,1,,,,{}
ryskin2021,,96,SemCrit,ryskin2021//96/SemCrit,,the thesaurus shows that a synonym for drunkenness is abbreviation .,The thesaurus shows that a synonym for drunkenness is abbreviation.,,309,implausible,,word_form,ryskin2021//96/Control,1,9,,,{}
ryskin2021,,96,Sem,ryskin2021//96/Sem,,the thesaurus shows that a synonym for drunkenness is splinter .,The thesaurus shows that a synonym for drunkenness is splinter.,,310,implausible,,word_form,ryskin2021//96/Control,1,9,,,{}
ryskin2021,,96,Synt,ryskin2021//96/Synt,,the thesaurus shows that a synonym for drunkenness is inebriations .,The thesaurus shows that a synonym for drunkenness is inebriations.,,311,implausible,,word_form,ryskin2021//96/Control,1,9,,,{}
ryskin2021,,97,Control,ryskin2021//97/Control,,a lolcat is cat photograph with a humorous ungrammatical caption .,A lolcat is cat photograph with a humorous ungrammatical caption.,,312,plausible,,word_form,ryskin2021//97/Control,1,,,,{}
ryskin2021,,97,SemCrit,ryskin2021//97/SemCrit,,a lolcat is cat photograph with a humorous ungrammatical captain .,A lolcat is cat photograph with a humorous ungrammatical captain.,,313,implausible,,word_form,ryskin2021//97/Control,1,9,,,{}
ryskin2021,,97,Sem,ryskin2021//97/Sem,,a lolcat is cat photograph with a humorous ungrammatical radius .,A lolcat is cat photograph with a humorous ungrammatical radius.,,314,implausible,,word_form,ryskin2021//97/Control,1,9,,,{}
ryskin2021,,97,Synt,ryskin2021//97/Synt,,a lolcat is cat photograph with a humorous ungrammatical captions .,A lolcat is cat photograph with a humorous ungrammatical captions.,,315,implausible,,word_form,ryskin2021//97/Control,1,9,,,{}
ryskin2021,,98,Control,ryskin2021//98/Control,,the sailors feared the harsh discipline of this ship captain .,The sailors feared the harsh discipline of this ship captain.,,316,plausible,,word_form,ryskin2021//98/Control,1,,,,{}
ryskin2021,,98,SemCrit,ryskin2021//98/SemCrit,,the sailors feared the harsh discipline of this ship caption .,The sailors feared the harsh discipline of this ship caption.,,317,implausible,,word_form,ryskin2021//98/Control,1,9,,,{}
ryskin2021,,98,Sem,ryskin2021//98/Sem,,the sailors feared the harsh discipline of this ship phrenology .,The sailors feared the harsh discipline of this ship phrenology.,,318,implausible,,word_form,ryskin2021//98/Control,1,9,,,{}
ryskin2021,,98,Synt,ryskin2021//98/Synt,,the sailors feared the harsh discipline of this ship captains .,The sailors feared the harsh discipline of this ship captains.,,319,implausible,,word_form,ryskin2021//98/Control,1,9,,,{}
ryskin2021,,99,Control,ryskin2021//99/Control,,the teacher taught that subtraction was the opposite of addition .,The teacher taught that subtraction was the opposite of addition.,,320,plausible,,word_form,ryskin2021//99/Control,1,,,,{}
ryskin2021,,99,SemCrit,ryskin2021//99/SemCrit,,the teacher taught that subtraction was the opposite of audition .,The teacher taught that subtraction was the opposite of audition.,,321,implausible,,word_form,ryskin2021//99/Control,1,9,,,{}
ryskin2021,,99,Sem,ryskin2021//99/Sem,,the teacher taught that subtraction was the opposite of humility .,The teacher taught that subtraction was the opposite of humility.,,322,implausible,,word_form,ryskin2021//99/Control,1,9,,,{}
ryskin2021,,99,Synt,ryskin2021//99/Synt,,the teacher taught that subtraction was the opposite of additions .,The teacher taught that subtraction was the opposite of additions.,,323,implausible,,word_form,ryskin2021//99/Control,1,9,,,{}
ryskin2021,,100,Control,ryskin2021//100/Control,,the flute player nervously prepared an excerpt for an audition .,The flute player nervously prepared an excerpt for an audition.,,324,plausible,,word_form,ryskin2021//100/Control,1,,,,{}
ryskin2021,,100,SemCrit,ryskin2021//100/SemCrit,,the flute player nervously prepared an excerpt for an addition .,The flute player nervously prepared an excerpt for an addition.,,325,implausible,,word_form,ryskin2021//100/Control,1,9,,,{}
ryskin2021,,100,Sem,ryskin2021//100/Sem,,the flute player nervously prepared an excerpt for a corridor .,The flute player nervously prepared an excerpt for a corridor.,,326,implausible,,word_form,ryskin2021//100/Control,1,8,,,{}
ryskin2021,,100,Synt,ryskin2021//100/Synt,,the flute player nervously prepared an excerpt for an auditions .,The flute player nervously prepared an excerpt for an auditions.,,327,implausible,,word_form,ryskin2021//100/Control,1,9,,,{}
ryskin2021,,101,Control,ryskin2021//101/Control,,the museum pass provides five dollars off of each admission .,The museum pass provides five dollars off of each admission.,,328,plausible,,word_form,ryskin2021//101/Control,1,,,,{}
ryskin2021,,101,SemCrit,ryskin2021//101/SemCrit,,the museum pass provides five dollars off of each admonition .,The museum pass provides five dollars off of each admonition.,,329,implausible,,word_form,ryskin2021//101/Control,1,9,,,{}
ryskin2021,,101,Sem,ryskin2021//101/Sem,,the museum pass provides five dollars off of each carnival .,The museum pass provides five dollars off of each carnival.,,330,implausible,,word_form,ryskin2021//101/Control,1,9,,,{}
ryskin2021,,101,Synt,ryskin2021//101/Synt,,the museum pass provides five dollars off of each admissions .,The museum pass provides five dollars off of each admissions.,,331,implausible,,word_form,ryskin2021//101/Control,1,9,,,{}
ryskin2021,,103,Control,ryskin2021//103/Control,,old car engines mixed fuel and air in a carburetor .,Old car engines mixed fuel and air in a carburetor.,,332,plausible,,word_form,ryskin2021//103/Control,1,,,,{}
ryskin2021,,103,SemCrit,ryskin2021//103/SemCrit,,old car engines mixed fuel and air in a cabaret .,Old car engines mixed fuel and air in a cabaret.,,333,implausible,,word_form,ryskin2021//103/Control,1,9,,,{}
ryskin2021,,103,Sem,ryskin2021//103/Sem,,old car engines mixed fuel and air in a callus .,Old car engines mixed fuel and air in a callus.,,334,implausible,,word_form,ryskin2021//103/Control,1,9,,,{}
ryskin2021,,103,Synt,ryskin2021//103/Synt,,old car engines mixed fuel and air in a carburetors .,Old car engines mixed fuel and air in a carburetors.,,335,implausible,,word_form,ryskin2021//103/Control,1,9,,,{}
ryskin2021,,104,Control,ryskin2021//104/Control,,edith piaf's extraordinary singing career was begun in a cabaret .,Edith piaf's extraordinary singing career was begun in a cabaret.,,336,plausible,,word_form,ryskin2021//104/Control,1,,,,{}
ryskin2021,,104,SemCrit,ryskin2021//104/SemCrit,,edith piaf's extraordinary singing career was begun in a carburetor .,Edith piaf's extraordinary singing career was begun in a carburetor.,,337,implausible,,word_form,ryskin2021//104/Control,1,9,,,{}
ryskin2021,,104,Sem,ryskin2021//104/Sem,,edith piaf's extraordinary singing career was begun in a thermos .,Edith piaf's extraordinary singing career was begun in a thermos.,,338,implausible,,word_form,ryskin2021//104/Control,1,9,,,{}
ryskin2021,,104,Synt,ryskin2021//104/Synt,,edith piaf's extraordinary singing career was begun in a cabarets .,Edith piaf's extraordinary singing career was begun in a cabarets.,,339,implausible,,word_form,ryskin2021//104/Control,1,9,,,{}
ryskin2021,,105,Control,ryskin2021//105/Control,,on the mountaintop we felt dizzy because of this altitude .,On the mountaintop we felt dizzy because of this altitude.,,340,plausible,,word_form,ryskin2021//105/Control,1,,,,{}
ryskin2021,,105,SemCrit,ryskin2021//105/SemCrit,,on the mountaintop we felt dizzy because of this attitude .,On the mountaintop we felt dizzy because of this attitude.,,341,implausible,,word_form,ryskin2021//105/Control,1,9,,,{}
ryskin2021,,105,Sem,ryskin2021//105/Sem,,on the mountaintop we felt dizzy because of this conscience .,On the mountaintop we felt dizzy because of this conscience.,,342,implausible,,word_form,ryskin2021//105/Control,1,9,,,{}
ryskin2021,,105,Synt,ryskin2021//105/Synt,,on the mountaintop we felt dizzy because of this altitudes .,On the mountaintop we felt dizzy because of this altitudes.,,343,implausible,,word_form,ryskin2021//105/Control,1,9,,,{}
ryskin2021,,106,Control,ryskin2021//106/Control,,the coach scolded the player for having a bad attitude .,The coach scolded the player for having a bad attitude.,,344,plausible,,word_form,ryskin2021//106/Control,1,,,,{}
ryskin2021,,106,SemCrit,ryskin2021//106/SemCrit,,the coach scolded the player for having a bad altitude .,The coach scolded the player for having a bad altitude.,,345,implausible,,word_form,ryskin2021//106/Control,1,9,,,{}
ryskin2021,,106,Sem,ryskin2021//106/Sem,,the coach scolded the player for having a bad shutter .,The coach scolded the player for having a bad shutter.,,346,implausible,,word_form,ryskin2021//106/Control,1,9,,,{}
ryskin2021,,106,Synt,ryskin2021//106/Synt,,the coach scolded the player for having a bad attitudes .,The coach scolded the player for having a bad attitudes.,,347,implausible,,word_form,ryskin2021//106/Control,1,9,,,{}
ryskin2021,,107,Control,ryskin2021//107/Control,,the college sent out a newsletter to all its alumni .,The college sent out a newsletter to all its alumni.,,348,plausible,,word_form,ryskin2021//107/Control,1,,,,{}
ryskin2021,,107,SemCrit,ryskin2021//107/SemCrit,,the college sent out a newsletter to all its aluminum .,The college sent out a newsletter to all its aluminum.,,349,implausible,,word_form,ryskin2021//107/Control,1,9,,,{}
ryskin2021,,107,Sem,ryskin2021//107/Sem,,the college sent out a newsletter to all its dynamite .,The college sent out a newsletter to all its dynamite.,,350,implausible,,word_form,ryskin2021//107/Control,1,9,,,{}
ryskin2021,,107,Synt,ryskin2021//107/Synt,,the college sent out a newsletter to all its alumnus .,The college sent out a newsletter to all its alumnus.,,351,implausible,,word_form,ryskin2021//107/Control,1,9,,,{}
ryskin2021,,108,Control,ryskin2021//108/Control,,soda cans and tin foil are both made of aluminum .,Soda cans and tin foil are both made of aluminum.,,352,plausible,,word_form,ryskin2021//108/Control,1,,,,{}
ryskin2021,,108,SemCrit,ryskin2021//108/SemCrit,,soda cans and tin foil are both made of alumni .,Soda cans and tin foil are both made of alumni.,,353,implausible,,word_form,ryskin2021//108/Control,1,9,,,{}
ryskin2021,,108,Sem,ryskin2021//108/Sem,,soda cans and tin foil are both made of exertion .,Soda cans and tin foil are both made of exertion.,,354,implausible,,word_form,ryskin2021//108/Control,1,9,,,{}
ryskin2021,,108,Synt,ryskin2021//108/Synt,,soda cans and tin foil are both made of aluminums .,Soda cans and tin foil are both made of aluminums.,,355,implausible,,word_form,ryskin2021//108/Control,1,9,,,{}
ryskin2021,,109,Control,ryskin2021//109/Control,,the princess arrived at the ball in a horse-drawn carriage .,The princess arrived at the ball in a horse-drawn carriage.,,356,plausible,,word_form,ryskin2021//109/Control,1,,,,{}
ryskin2021,,109,SemCrit,ryskin2021//109/SemCrit,,the princess arrived at the ball in a horse-drawn cartridge .,The princess arrived at the ball in a horse-drawn cartridge.,,357,implausible,,word_form,ryskin2021//109/Control,1,9,,,{}
ryskin2021,,109,Sem,ryskin2021//109/Sem,,the princess arrived at the ball in a horse-drawn thermal .,The princess arrived at the ball in a horse-drawn thermal.,,358,implausible,,word_form,ryskin2021//109/Control,1,9,,,{}
ryskin2021,,109,Synt,ryskin2021//109/Synt,,the princess arrived at the ball in a horse-drawn carriages .,The princess arrived at the ball in a horse-drawn carriages.,,359,implausible,,word_form,ryskin2021//109/Control,1,9,,,{}
ryskin2021,,110,Control,ryskin2021//110/Control,,the printer needed more paper and a new ink cartridge .,The printer needed more paper and a new ink cartridge.,,360,plausible,,word_form,ryskin2021//110/Control,1,,,,{}
ryskin2021,,110,SemCrit,ryskin2021//110/SemCrit,,the printer needed more paper and a new ink carriage .,The printer needed more paper and a new ink carriage.,,361,implausible,,word_form,ryskin2021//110/Control,1,9,,,{}
ryskin2021,,110,Sem,ryskin2021//110/Sem,,the printer needed more paper and a new ink veteran .,The printer needed more paper and a new ink veteran.,,362,implausible,,word_form,ryskin2021//110/Control,1,9,,,{}
ryskin2021,,110,Synt,ryskin2021//110/Synt,,the printer needed more paper and a new ink cartridges .,The printer needed more paper and a new ink cartridges.,,363,implausible,,word_form,ryskin2021//110/Control,1,9,,,{}
ryskin2021,,111,Control,ryskin2021//111/Control,,marie curie died of exposure to radiation from this radium .,Marie curie died of exposure to radiation from this radium.,,364,plausible,,word_form,ryskin2021//111/Control,1,,,,{}
ryskin2021,,111,SemCrit,ryskin2021//111/SemCrit,,marie curie died of exposure to radiation from this radius .,Marie curie died of exposure to radiation from this radius.,,365,implausible,,word_form,ryskin2021//111/Control,1,9,,,{}
ryskin2021,,111,Sem,ryskin2021//111/Sem,,marie curie died of exposure to radiation from this veterinarian .,Marie curie died of exposure to radiation from this veterinarian.,,366,implausible,,word_form,ryskin2021//111/Control,1,9,,,{}
ryskin2021,,111,Synt,ryskin2021//111/Synt,,marie curie died of exposure to radiation from this radiums .,Marie curie died of exposure to radiation from this radiums.,,367,implausible,,word_form,ryskin2021//111/Control,1,9,,,{}
ryskin2021,,112,Control,ryskin2021//112/Control,,no light escapes the black hole once within this radius .,No light escapes the black hole once within this radius.,,368,plausible,,word_form,ryskin2021//112/Control,1,,,,{}
ryskin2021,,112,SemCrit,ryskin2021//112/SemCrit,,no light escapes the black hole once within this radium .,No light escapes the black hole once within this radium.,,369,implausible,,word_form,ryskin2021//112/Control,1,9,,,{}
ryskin2021,,112,Sem,ryskin2021//112/Sem,,no light escapes the black hole once within this cabaret .,No light escapes the black hole once within this cabaret.,,370,implausible,,word_form,ryskin2021//112/Control,1,9,,,{}
ryskin2021,,112,Synt,ryskin2021//112/Synt,,no light escapes the black hole once within this radii .,No light escapes the black hole once within this radii.,,371,implausible,,word_form,ryskin2021//112/Control,1,9,,,{}
ryskin2021,,113,Control,ryskin2021//113/Control,,the united states has a large stockpile of nuclear armaments .,The united states has a large stockpile of nuclear armaments.,,372,plausible,,word_form,ryskin2021//113/Control,1,,,,{}
ryskin2021,,113,SemCrit,ryskin2021//113/SemCrit,,the united states has a large stockpile of nuclear ornaments .,The united states has a large stockpile of nuclear ornaments.,,373,implausible,,word_form,ryskin2021//113/Control,1,9,,,{}
ryskin2021,,113,Sem,ryskin2021//113/Sem,,the united states has a large stockpile of nuclear adoration .,The united states has a large stockpile of nuclear adoration.,,374,implausible,,word_form,ryskin2021//113/Control,1,9,,,{}
ryskin2021,,113,Synt,ryskin2021//113/Synt,,the united states has a large stockpile of nuclear armament .,The united states has a large stockpile of nuclear armament.,,375,implausible,,word_form,ryskin2021//113/Control,1,9,,,{}
ryskin2021,,114,Control,ryskin2021//114/Control,,the christmas tree was decorated with many shining glass ornaments .,The christmas tree was decorated with many shining glass ornaments.,,376,plausible,,word_form,ryskin2021//114/Control,1,,,,{}
ryskin2021,,114,SemCrit,ryskin2021//114/SemCrit,,the christmas tree was decorated with many shining glass armaments .,The christmas tree was decorated with many shining glass armaments.,,377,implausible,,word_form,ryskin2021//114/Control,1,9,,,{}
ryskin2021,,114,Sem,ryskin2021//114/Sem,,the christmas tree was decorated with many shining glass infantry .,The christmas tree was decorated with many shining glass infantry.,,378,implausible,,word_form,ryskin2021//114/Control,1,9,,,{}
ryskin2021,,114,Synt,ryskin2021//114/Synt,,the christmas tree was decorated with many shining glass ornament .,The christmas tree was decorated with many shining glass ornament.,,379,implausible,,word_form,ryskin2021//114/Control,1,9,,,{}
ryskin2021,,115,Control,ryskin2021//115/Control,,blackmail is just one of many weapons in this arsenal .,Blackmail is just one of many weapons in this arsenal.,,380,plausible,,word_form,ryskin2021//115/Control,1,,,,{}
ryskin2021,,115,SemCrit,ryskin2021//115/SemCrit,,blackmail is just one of many weapons in this arsenic .,Blackmail is just one of many weapons in this arsenic.,,381,implausible,,word_form,ryskin2021//115/Control,1,9,,,{}
ryskin2021,,115,Sem,ryskin2021//115/Sem,,blackmail is just one of many weapons in this consternation .,Blackmail is just one of many weapons in this consternation.,,382,implausible,,word_form,ryskin2021//115/Control,1,9,,,{}
ryskin2021,,115,Synt,ryskin2021//115/Synt,,blackmail is just one of many weapons in this arsenals .,Blackmail is just one of many weapons in this arsenals.,,383,implausible,,word_form,ryskin2021//115/Control,1,9,,,{}
ryskin2021,,116,Control,ryskin2021//116/Control,,the detectives discovered the professor was poisoned with this arsenic .,The detectives discovered the professor was poisoned with this arsenic.,,384,plausible,,word_form,ryskin2021//116/Control,1,,,,{}
ryskin2021,,116,SemCrit,ryskin2021//116/SemCrit,,the detectives discovered the professor was poisoned with this arsenal .,The detectives discovered the professor was poisoned with this arsenal.,,385,implausible,,word_form,ryskin2021//116/Control,1,9,,,{}
ryskin2021,,116,Sem,ryskin2021//116/Sem,,the detectives discovered the professor was poisoned with this carriage .,The detectives discovered the professor was poisoned with this carriage.,,386,implausible,,word_form,ryskin2021//116/Control,1,9,,,{}
ryskin2021,,116,Synt,ryskin2021//116/Synt,,the detectives discovered the professor was poisoned with this arsenics .,The detectives discovered the professor was poisoned with this arsenics.,,387,implausible,,word_form,ryskin2021//116/Control,1,9,,,{}
ryskin2021,,117,Control,ryskin2021//117/Control,,the cheapest lunchmeat at this grocery store is this baloney .,The cheapest lunchmeat at this grocery store is this baloney.,,388,plausible,,word_form,ryskin2021//117/Control,1,,,,{}
ryskin2021,,117,SemCrit,ryskin2021//117/SemCrit,,the cheapest lunchmeat at this grocery store is this balcony .,The cheapest lunchmeat at this grocery store is this balcony.,,389,implausible,,word_form,ryskin2021//117/Control,1,9,,,{}
ryskin2021,,117,Sem,ryskin2021//117/Sem,,the cheapest lunchmeat at this grocery store is this immortality .,The cheapest lunchmeat at this grocery store is this immortality.,,390,implausible,,word_form,ryskin2021//117/Control,1,9,,,{}
ryskin2021,,117,Synt,ryskin2021//117/Synt,,the cheapest lunchmeat at this grocery store is this baloneys .,The cheapest lunchmeat at this grocery store is this baloneys.,,391,implausible,,word_form,ryskin2021//117/Control,1,9,,,{}
ryskin2021,,118,Control,ryskin2021//118/Control,,romeo longingly admired juliet as she stood on this balcony .,Romeo longingly admired juliet as she stood on this balcony.,,392,plausible,,word_form,ryskin2021//118/Control,1,,,,{}
ryskin2021,,118,SemCrit,ryskin2021//118/SemCrit,,romeo longingly admired juliet as she stood on this baloney .,Romeo longingly admired juliet as she stood on this baloney.,,393,implausible,,word_form,ryskin2021//118/Control,1,9,,,{}
ryskin2021,,118,Sem,ryskin2021//118/Sem,,romeo longingly admired juliet as she stood on this consciousness .,Romeo longingly admired juliet as she stood on this consciousness.,,394,implausible,,word_form,ryskin2021//118/Control,1,9,,,{}
ryskin2021,,118,Synt,ryskin2021//118/Synt,,romeo longingly admired juliet as she stood on this balconies .,Romeo longingly admired juliet as she stood on this balconies.,,395,implausible,,word_form,ryskin2021//118/Control,1,9,,,{}
ryskin2021,,120,Control,ryskin2021//120/Control,,capture or kill the wanted criminal to collect a bounty .,Capture or kill the wanted criminal to collect a bounty.,,396,plausible,,word_form,ryskin2021//120/Control,1,,,,{}
ryskin2021,,120,SemCrit,ryskin2021//120/SemCrit,,capture or kill the wanted criminal to collect a boundary .,Capture or kill the wanted criminal to collect a boundary.,,397,implausible,,word_form,ryskin2021//120/Control,1,9,,,{}
ryskin2021,,120,Sem,ryskin2021//120/Sem,,capture or kill the wanted criminal to collect an expedition .,Capture or kill the wanted criminal to collect an expedition.,,398,implausible,,word_form,ryskin2021//120/Control,1,8,,,{}
ryskin2021,,120,Synt,ryskin2021//120/Synt,,capture or kill the wanted criminal to collect a bounties .,Capture or kill the wanted criminal to collect a bounties.,,399,implausible,,word_form,ryskin2021//120/Control,1,9,,,{}
