dataset,stim_uid,intended_uid,intended_text,edit_type,edit_ops,edit_from,edit_to,edit_obs_idx,n_repairs_for_stim
chen2023,chen2023/active_passive/12/passive_plausible.supportive,chen2023/active_passive/12/passive_plausible.supportive,The oven was cleaned by the grandmother.,none,,,,,1
chen2023,chen2023/active_passive/13/active_plausible.supportive,chen2023/active_passive/13/active_plausible.supportive,The electrician stole the hammer.,none,,,,,1
chen2023,chen2023/active_passive/13/active_implausible.supportive,chen2023/active_passive/13/passive_plausible.supportive,The hammer was stolen by the electrician.,sub,sub,stole,was stolen by,2,1
chen2023,chen2023/active_passive/13/passive_implausible.supportive,chen2023/active_passive/13/active_plausible.supportive,The electrician stole the hammer.,sub,sub,was stolen by,stole,2,1
chen2023,chen2023/active_passive/13/passive_plausible.supportive,chen2023/active_passive/13/passive_plausible.supportive,The hammer was stolen by the electrician.,none,,,,,1
chen2023,chen2023/active_passive/14/active_plausible.supportive,chen2023/active_passive/14/active_plausible.supportive,The sister closed the window.,none,,,,,1
chen2023,chen2023/active_passive/14/active_implausible.supportive,chen2023/active_passive/14/passive_plausible.supportive,The window was closed by the sister.,multi,ins;ins,,was,,1
chen2023,chen2023/active_passive/14/passive_implausible.supportive,chen2023/active_passive/14/active_plausible.supportive,The sister closed the window.,multi,del;del,was,,2,1
chen2023,chen2023/active_passive/14/passive_plausible.supportive,chen2023/active_passive/14/passive_plausible.supportive,The window was closed by the sister.,none,,,,,1
chen2023,chen2023/active_passive/15/active_plausible.supportive,chen2023/active_passive/15/active_plausible.supportive,The grandson sipped the water.,none,,,,,1
chen2023,chen2023/active_passive/15/active_implausible.supportive,chen2023/active_passive/15/passive_plausible.supportive,The water was sipped by the grandson.,multi,ins;ins,,was,,1
chen2023,chen2023/active_passive/15/passive_implausible.supportive,chen2023/active_passive/15/active_plausible.supportive,The grandson sipped the water.,multi,del;del,was,,2,1
chen2023,chen2023/active_passive/15/passive_plausible.supportive,chen2023/active_passive/15/passive_plausible.supportive,The water was sipped by the grandson.,none,,,,,1
chen2023,chen2023/active_passive/16/active_plausible.supportive,chen2023/active_passive/16/active_plausible.supportive,The granddaughter boarded the train.,none,,,,,1
chen2023,chen2023/active_passive/16/active_implausible.supportive,chen2023/active_passive/16/passive_plausible.supportive,The train was boarded by the granddaughter.,multi,ins;ins,,was,,1
chen2023,chen2023/active_passive/16/passive_implausible.supportive,chen2023/active_passive/16/active_plausible.supportive,The granddaughter boarded the train.,multi,del;del,was,,2,1
chen2023,chen2023/active_passive/16/passive_plausible.supportive,chen2023/active_passive/16/passive_plausible.supportive,The train was boarded by the granddaughter.,none,,,,,1
chen2023,chen2023/active_passive/17/active_plausible.supportive,chen2023/active_passive/17/active_plausible.supportive,The aunt purchased the book.,none,,,,,1
chen2023,chen2023/active_passive/17/active_implausible.supportive,chen2023/active_passive/17/passive_plausible.supportive,The book was purchased by the aunt.,multi,ins;ins,,was,,1
chen2023,chen2023/active_passive/17/passive_implausible.supportive,chen2023/active_passive/17/active_plausible.supportive,The aunt purchased the book.,multi,del;del,was,,2,1
chen2023,chen2023/active_passive/17/passive_plausible.supportive,chen2023/active_passive/17/passive_plausible.supportive,The book was purchased by the aunt.,none,,,,,1
chen2023,chen2023/active_passive/18/active_plausible.supportive,chen2023/active_passive/18/active_plausible.supportive,The uncle sailed the boat.,none,,,,,1
chen2023,chen2023/active_passive/18/active_implausible.supportive,chen2023/active_passive/18/passive_plausible.supportive,The boat was sailed by the uncle.,multi,ins;ins,,was,,1
chen2023,chen2023/active_passive/18/passive_implausible.supportive,chen2023/active_passive/18/active_plausible.supportive,The uncle sailed the boat.,multi,del;del,was,,2,1
chen2023,chen2023/active_passive/18/passive_plausible.supportive,chen2023/active_passive/18/passive_plausible.supportive,The boat was sailed by the uncle.,none,,,,,1
chen2023,chen2023/active_passive/19/active_plausible.supportive,chen2023/active_passive/19/active_plausible.supportive,The wife lit the candle.,none,,,,,1
chen2023,chen2023/active_passive/19/active_implausible.supportive,chen2023/active_passive/19/passive_plausible.supportive,The candle was lit by the wife.,multi,ins;ins,,was,,1
chen2023,chen2023/active_passive/19/passive_implausible.supportive,chen2023/active_passive/19/active_plausible.supportive,The wife lit the candle.,multi,del;del,was,,2,1
chen2023,chen2023/active_passive/19/passive_plausible.supportive,chen2023/active_passive/19/passive_plausible.supportive,The candle was lit by the wife.,none,,,,,1
chen2023,chen2023/active_passive/20/active_plausible.supportive,chen2023/active_passive/20/active_plausible.supportive,The husband wrote the letter.,none,,,,,1
chen2023,chen2023/active_passive/20/active_implausible.supportive,chen2023/active_passive/20/passive_plausible.supportive,The letter was written by the husband.,sub,sub,wrote,was written by,2,1
chen2023,chen2023/active_passive/20/passive_implausible.supportive,chen2023/active_passive/20/active_plausible.supportive,The husband wrote the letter.,sub,sub,was written by,wrote,2,1
chen2023,chen2023/active_passive/20/passive_plausible.supportive,chen2023/active_passive/20/passive_plausible.supportive,The letter was written by the husband.,none,,,,,1
chen2023,chen2023/active_passive/1/active_plausible.non_supportive,chen2023/active_passive/1/active_plausible.non_supportive,The girl kicked the ball.,none,,,,,1
chen2023,chen2023/active_passive/1/active_implausible.non_supportive,chen2023/active_passive/1/passive_plausible.non_supportive,The ball was kicked by the girl.,multi,ins;ins,,was,,1
chen2023,chen2023/active_passive/1/passive_implausible.non_supportive,chen2023/active_passive/1/active_plausible.non_supportive,The girl kicked the ball.,multi,del;del,was,,2,1
chen2023,chen2023/active_passive/1/passive_plausible.non_supportive,chen2023/active_passive/1/passive_plausible.non_supportive,The ball was kicked by the girl.,none,,,,,1
chen2023,chen2023/active_passive/2/active_plausible.non_supportive,chen2023/active_passive/2/active_plausible.non_supportive,The plumber bought the watch.,none,,,,,1
chen2023,chen2023/active_passive/2/active_implausible.non_supportive,chen2023/active_passive/2/passive_plausible.non_supportive,The watch was bought by the plumber.,multi,ins;ins,,was,,1
chen2023,chen2023/active_passive/2/passive_implausible.non_supportive,chen2023/active_passive/2/active_plausible.non_supportive,The plumber bought the watch.,multi,del;del,was,,2,1
chen2023,chen2023/active_passive/2/passive_plausible.non_supportive,chen2023/active_passive/2/passive_plausible.non_supportive,The watch was bought by the plumber.,none,,,,,1
chen2023,chen2023/active_passive/3/active_plausible.non_supportive,chen2023/active_passive/3/active_plausible.non_supportive,The man drove the truck.,none,,,,,1
chen2023,chen2023/active_passive/3/active_implausible.non_supportive,chen2023/active_passive/3/passive_plausible.non_supportive,The truck was driven by the man.,sub,sub,drove,was driven by,2,1
chen2023,chen2023/active_passive/3/passive_implausible.non_supportive,chen2023/active_passive/3/active_plausible.non_supportive,The man drove the truck.,sub,sub,was driven by,drove,2,1
chen2023,chen2023/active_passive/3/passive_plausible.non_supportive,chen2023/active_passive/3/passive_plausible.non_supportive,The truck was driven by the man.,none,,,,,1
chen2023,chen2023/active_passive/4/active_plausible.non_supportive,chen2023/active_passive/4/active_plausible.non_supportive,The secretary licked the stamp.,none,,,,,1
chen2023,chen2023/active_passive/4/active_implausible.non_supportive,chen2023/active_passive/4/passive_plausible.non_supportive,The stamp was licked by the secretary.,multi,ins;ins,,was,,1
chen2023,chen2023/active_passive/4/passive_implausible.non_supportive,chen2023/active_passive/4/active_plausible.non_supportive,The secretary licked the stamp.,multi,del;del,was,,2,1
chen2023,chen2023/active_passive/4/passive_plausible.non_supportive,chen2023/active_passive/4/passive_plausible.non_supportive,The stamp was licked by the secretary.,none,,,,,1
chen2023,chen2023/active_passive/5/active_plausible.non_supportive,chen2023/active_passive/5/active_plausible.non_supportive,The mother set the table.,none,,,,,1
chen2023,chen2023/active_passive/5/active_implausible.non_supportive,chen2023/active_passive/5/passive_plausible.non_supportive,The table was set by the mother.,multi,ins;ins,,was,,1
chen2023,chen2023/active_passive/5/passive_implausible.non_supportive,chen2023/active_passive/5/active_plausible.non_supportive,The mother set the table.,multi,del;del,was,,2,1
chen2023,chen2023/active_passive/5/passive_plausible.non_supportive,chen2023/active_passive/5/passive_plausible.non_supportive,The table was set by the mother.,none,,,,,1
chen2023,chen2023/active_passive/6/active_plausible.non_supportive,chen2023/active_passive/6/active_plausible.non_supportive,The daughter folded the blanket.,none,,,,,1
chen2023,chen2023/active_passive/6/active_implausible.non_supportive,chen2023/active_passive/6/passive_plausible.non_supportive,The blanket was folded by the daughter.,multi,ins;ins,,was,,1
chen2023,chen2023/active_passive/6/passive_implausible.non_supportive,chen2023/active_passive/6/active_plausible.non_supportive,The daughter folded the blanket.,multi,del;del,was,,2,1
chen2023,chen2023/active_passive/6/passive_plausible.non_supportive,chen2023/active_passive/6/passive_plausible.non_supportive,The blanket was folded by the daughter.,none,,,,,1
chen2023,chen2023/active_passive/7/active_plausible.non_supportive,chen2023/active_passive/7/active_plausible.non_supportive,The father sharpened the saw.,none,,,,,1
chen2023,chen2023/active_passive/7/active_implausible.non_supportive,chen2023/active_passive/7/passive_plausible.non_supportive,The saw was sharpened by the father.,multi,ins;ins,,was,,1
chen2023,chen2023/active_passive/7/passive_implausible.non_supportive,chen2023/active_passive/7/active_plausible.non_supportive,The father sharpened the saw.,multi,del;del,was,,2,1
chen2023,chen2023/active_passive/7/passive_plausible.non_supportive,chen2023/active_passive/7/passive_plausible.non_supportive,The saw was sharpened by the father.,none,,,,,1
chen2023,chen2023/active_passive/8/active_plausible.non_supportive,chen2023/active_passive/8/active_plausible.non_supportive,The niece opened the door.,none,,,,,1
chen2023,chen2023/active_passive/8/active_implausible.non_supportive,chen2023/active_passive/8/passive_plausible.non_supportive,The door was opened by the niece.,multi,ins;ins,,was,,1
chen2023,chen2023/active_passive/8/passive_implausible.non_supportive,chen2023/active_passive/8/active_plausible.non_supportive,The niece opened the door.,multi,del;del,was,,2,1
chen2023,chen2023/active_passive/8/passive_plausible.non_supportive,chen2023/active_passive/8/passive_plausible.non_supportive,The door was opened by the niece.,none,,,,,1
chen2023,chen2023/active_passive/9/active_plausible.non_supportive,chen2023/active_passive/9/active_plausible.non_supportive,The boy ate the pizza.,none,,,,,1
chen2023,chen2023/active_passive/9/active_implausible.non_supportive,chen2023/active_passive/9/passive_plausible.non_supportive,The pizza was eaten by the boy.,sub,sub,ate,was eaten by,2,1
chen2023,chen2023/active_passive/9/passive_implausible.non_supportive,chen2023/active_passive/9/active_plausible.non_supportive,The boy ate the pizza.,sub,sub,was eaten by,ate,2,1
chen2023,chen2023/active_passive/9/passive_plausible.non_supportive,chen2023/active_passive/9/passive_plausible.non_supportive,The pizza was eaten by the boy.,none,,,,,1
chen2023,chen2023/active_passive/10/active_plausible.non_supportive,chen2023/active_passive/10/active_plausible.non_supportive,The grandfather broke the bowl.,none,,,,,1
chen2023,chen2023/active_passive/10/active_implausible.non_supportive,chen2023/active_passive/10/passive_plausible.non_supportive,The bowl was broken by the grandfather.,sub,sub,broke,was broken by,2,1
chen2023,chen2023/active_passive/10/passive_implausible.non_supportive,chen2023/active_passive/10/active_plausible.non_supportive,The grandfather broke the bowl.,sub,sub,was broken by,broke,2,1
chen2023,chen2023/active_passive/10/passive_plausible.non_supportive,chen2023/active_passive/10/passive_plausible.non_supportive,The bowl was broken by the grandfather.,none,,,,,1
chen2023,chen2023/active_passive/11/active_plausible.non_supportive,chen2023/active_passive/11/active_plausible.non_supportive,The woman lost the diamond.,none,,,,,1
chen2023,chen2023/active_passive/11/active_implausible.non_supportive,chen2023/active_passive/11/passive_plausible.non_supportive,The diamond was lost by the woman.,multi,ins;ins,,was,,1
chen2023,chen2023/active_passive/11/passive_implausible.non_supportive,chen2023/active_passive/11/active_plausible.non_supportive,The woman lost the diamond.,multi,del;del,was,,2,1
chen2023,chen2023/active_passive/11/passive_plausible.non_supportive,chen2023/active_passive/11/passive_plausible.non_supportive,The diamond was lost by the woman.,none,,,,,1
chen2023,chen2023/active_passive/12/active_plausible.non_supportive,chen2023/active_passive/12/active_plausible.non_supportive,The grandmother cleaned the oven.,none,,,,,1
chen2023,chen2023/active_passive/12/active_implausible.non_supportive,chen2023/active_passive/12/passive_plausible.non_supportive,The oven was cleaned by the grandmother.,multi,ins;ins,,was,,1
chen2023,chen2023/active_passive/12/passive_implausible.non_supportive,chen2023/active_passive/12/active_plausible.non_supportive,The grandmother cleaned the oven.,multi,del;del,was,,2,1
chen2023,chen2023/active_passive/12/passive_plausible.non_supportive,chen2023/active_passive/12/passive_plausible.non_supportive,The oven was cleaned by the grandmother.,none,,,,,1
chen2023,chen2023/active_passive/13/active_plausible.non_supportive,chen2023/active_passive/13/active_plausible.non_supportive,The electrician stole the hammer.,none,,,,,1
chen2023,chen2023/active_passive/13/active_implausible.non_supportive,chen2023/active_passive/13/passive_plausible.non_supportive,The hammer was stolen by the electrician.,sub,sub,stole,was stolen by,2,1
chen2023,chen2023/active_passive/13/passive_implausible.non_supportive,chen2023/active_passive/13/active_plausible.non_supportive,The electrician stole the hammer.,sub,sub,was stolen by,stole,2,1
chen2023,chen2023/active_passive/13/passive_plausible.non_supportive,chen2023/active_passive/13/passive_plausible.non_supportive,The hammer was stolen by the electrician.,none,,,,,1
chen2023,chen2023/active_passive/14/active_plausible.non_supportive,chen2023/active_passive/14/active_plausible.non_supportive,The sister closed the window.,none,,,,,1
chen2023,chen2023/active_passive/14/active_implausible.non_supportive,chen2023/active_passive/14/passive_plausible.non_supportive,The window was closed by the sister.,multi,ins;ins,,was,,1
chen2023,chen2023/active_passive/14/passive_implausible.non_supportive,chen2023/active_passive/14/active_plausible.non_supportive,The sister closed the window.,multi,del;del,was,,2,1
chen2023,chen2023/active_passive/14/passive_plausible.non_supportive,chen2023/active_passive/14/passive_plausible.non_supportive,The window was closed by the sister.,none,,,,,1
chen2023,chen2023/active_passive/15/active_plausible.non_supportive,chen2023/active_passive/15/active_plausible.non_supportive,The grandson sipped the water.,none,,,,,1
chen2023,chen2023/active_passive/15/active_implausible.non_supportive,chen2023/active_passive/15/passive_plausible.non_supportive,The water was sipped by the grandson.,multi,ins;ins,,was,,1
chen2023,chen2023/active_passive/15/passive_implausible.non_supportive,chen2023/active_passive/15/active_plausible.non_supportive,The grandson sipped the water.,multi,del;del,was,,2,1
chen2023,chen2023/active_passive/15/passive_plausible.non_supportive,chen2023/active_passive/15/passive_plausible.non_supportive,The water was sipped by the grandson.,none,,,,,1
chen2023,chen2023/active_passive/16/active_plausible.non_supportive,chen2023/active_passive/16/active_plausible.non_supportive,The granddaughter boarded the train.,none,,,,,1
chen2023,chen2023/active_passive/16/active_implausible.non_supportive,chen2023/active_passive/16/passive_plausible.non_supportive,The train was boarded by the granddaughter.,multi,ins;ins,,was,,1
chen2023,chen2023/active_passive/16/passive_implausible.non_supportive,chen2023/active_passive/16/active_plausible.non_supportive,The granddaughter boarded the train.,multi,del;del,was,,2,1
chen2023,chen2023/active_passive/16/passive_plausible.non_supportive,chen2023/active_passive/16/passive_plausible.non_supportive,The train was boarded by the granddaughter.,none,,,,,1
chen2023,chen2023/active_passive/17/active_plausible.non_supportive,chen2023/active_passive/17/active_plausible.non_supportive,The aunt purchased the book.,none,,,,,1
chen2023,chen2023/active_passive/17/active_implausible.non_supportive,chen2023/active_passive/17/passive_plausible.non_supportive,The book was purchased by the aunt.,multi,ins;ins,,was,,1
chen2023,chen2023/active_passive/17/passive_implausible.non_supportive,chen2023/active_passive/17/active_plausible.non_supportive,The aunt purchased the book.,multi,del;del,was,,2,1
chen2023,chen2023/active_passive/17/passive_plausible.non_supportive,chen2023/active_passive/17/passive_plausible.non_supportive,The book was purchased by the aunt.,none,,,,,1
chen2023,chen2023/active_passive/18/active_plausible.non_supportive,chen2023/active_passive/18/active_plausible.non_supportive,The uncle sailed the boat.,none,,,,,1
chen2023,chen2023/active_passive/18/active_implausible.non_supportive,chen2023/active_passive/18/passive_plausible.non_supportive,The boat was sailed by the uncle.,multi,ins;ins,,was,,1
chen2023,chen2023/active_passive/18/passive_implausible.non_supportive,chen2023/active_passive/18/active_plausible.non_supportive,The uncle sailed the boat.,multi,del;del,was,,2,1
chen2023,chen2023/active_passive/18/passive_plausible.non_supportive,chen2023/active_passive/18/passive_plausible.non_supportive,The boat was sailed by the uncle.,none,,,,,1
chen2023,chen2023/active_passive/19/active_plausible.non_supportive,chen2023/active_passive/19/active_plausible.non_supportive,The wife lit the candle.,none,,,,,1
chen2023,chen2023/active_passive/19/active_implausible.non_supportive,chen2023/active_passive/19/passive_plausible.non_supportive,The candle was lit by the wife.,multi,ins;ins,,was,,1
chen2023,chen2023/active_passive/19/passive_implausible.non_supportive,chen2023/active_passive/19/active_plausible.non_supportive,The wife lit the candle.,multi,del;del,was,,2,1
chen2023,chen2023/active_passive/19/passive_plausible.non_supportive,chen2023/active_passive/19/passive_plausible.non_supportive,The candle was lit by the wife.,none,,,,,1
chen2023,chen2023/active_passive/20/active_plausible.non_supportive,chen2023/active_passive/20/active_plausible.non_supportive,The husband wrote the letter.,none,,,,,1
chen2023,chen2023/active_passive/20/active_implausible.non_supportive,chen2023/active_passive/20/passive_plausible.non_supportive,The letter was written by the husband.,sub,sub,wrote,was written by,2,1
chen2023,chen2023/active_passive/20/passive_implausible.non_supportive,chen2023/active_passive/20/active_plausible.non_supportive,The husband wrote the letter.,sub,sub,was written by,wrote,2,1
chen2023,chen2023/active_passive/20/passive_plausible.non_supportive,chen2023/active_passive/20/passive_plausible.non_supportive,The letter was written by the husband.,none,,,,,1
