dataset,stim_uid,intended_uid,intended_text,edit_type,edit_ops,edit_from,edit_to,edit_obs_idx,n_repairs_for_stim
qian2023,qian2023//41/ssp,qian2023//41/sss,The wine on the table is from napa valley.,sub,sub,are,is,5,2
qian2023,qian2023//41/sps,qian2023//41/sps,The wine on the tables is from napa valley.,none,,,,,1
qian2023,qian2023//41/spp,qian2023//41/ppp,The wines on the tables are from napa valley.,sub,sub,wine,wines,1,2
qian2023,qian2023//41/spp,qian2023//41/sps,The wine on the tables is from napa valley.,sub,sub,are,is,5,2
qian2023,qian2023//41/pss,qian2023//41/psp,The wines on the table are from napa valley.,sub,sub,is,are,5,2
qian2023,qian2023//41/pss,qian2023//41/sss,The wine on the table is from napa valley.,sub,sub,wines,wine,1,2
qian2023,qian2023//41/psp,qian2023//41/psp,The wines on the table are from napa valley.,none,,,,,1
qian2023,qian2023//41/pps,qian2023//41/ppp,The wines on the tables are from napa valley.,sub,sub,is,are,5,2
qian2023,qian2023//41/pps,qian2023//41/sps,The wine on the tables is from napa valley.,sub,sub,wines,wine,1,2
qian2023,qian2023//41/ppp,qian2023//41/ppp,The wines on the tables are from napa valley.,none,,,,,1
qian2023,qian2023//42/sss,qian2023//42/sss,The magazine on the shelf was moved to a different place.,none,,,,,1
qian2023,qian2023//42/ssp,qian2023//42/psp,The magazines on the shelf were moved to a different place.,sub,sub,magazine,magazines,1,2
qian2023,qian2023//42/ssp,qian2023//42/sss,The magazine on the shelf was moved to a different place.,sub,sub,were,was,5,2
qian2023,qian2023//42/sps,qian2023//42/sps,The magazine on the shelves was moved to a different place.,none,,,,,1
qian2023,qian2023//42/spp,qian2023//42/ppp,The magazines on the shelves were moved to a different place.,sub,sub,magazine,magazines,1,2
qian2023,qian2023//42/spp,qian2023//42/sps,The magazine on the shelves was moved to a different place.,sub,sub,were,was,5,2
qian2023,qian2023//42/pss,qian2023//42/psp,The magazines on the shelf were moved to a different place.,sub,sub,was,were,5,2
qian2023,qian2023//42/pss,qian2023//42/sss,The magazine on the shelf was moved to a different place.,sub,sub,magazines,magazine,1,2
qian2023,qian2023//42/psp,qian2023//42/psp,The magazines on the shelf were moved to a different place.,none,,,,,1
qian2023,qian2023//42/pps,qian2023//42/ppp,The magazines on the shelves were moved to a different place.,sub,sub,was,were,5,2
qian2023,qian2023//42/pps,qian2023//42/sps,The magazine on the shelves was moved to a different place.,sub,sub,magazines,magazine,1,2
qian2023,qian2023//42/ppp,qian2023//42/ppp,The magazines on the shelves were moved to a different place.,none,,,,,1
qian2023,qian2023//43/sss,qian2023//43/sss,The pebble on the beach is up to 200 million years old.,none,,,,,1
qian2023,qian2023//43/ssp,qian2023//43/psp,The pebbles on the beach are up to 200 million years old.,sub,sub,pebble,pebbles,1,2
qian2023,qian2023//43/ssp,qian2023//43/sss,The pebble on the beach is up to 200 million years old.,sub,sub,are,is,5,2
qian2023,qian2023//43/sps,qian2023//43/sps,The pebble on the beaches is up to 200 million years old.,none,,,,,1
qian2023,qian2023//43/spp,qian2023//43/ppp,The pebbles on the beaches are up to 200 million years old.,sub,sub,pebble,pebbles,1,2
qian2023,qian2023//43/spp,qian2023//43/sps,The pebble on the beaches is up to 200 million years old.,sub,sub,are,is,5,2
qian2023,qian2023//43/pss,qian2023//43/psp,The pebbles on the beach are up to 200 million years old.,sub,sub,is,are,5,2
qian2023,qian2023//43/pss,qian2023//43/sss,The pebble on the beach is up to 200 million years old.,sub,sub,pebbles,pebble,1,2
qian2023,qian2023//43/psp,qian2023//43/psp,The pebbles on the beach are up to 200 million years old.,none,,,,,1
qian2023,qian2023//43/pps,qian2023//43/ppp,The pebbles on the beaches are up to 200 million years old.,sub,sub,is,are,5,2
qian2023,qian2023//43/pps,qian2023//43/sps,The pebble on the beaches is up to 200 million years old.,sub,sub,pebbles,pebble,1,2
qian2023,qian2023//43/ppp,qian2023//43/ppp,The pebbles on the beaches are up to 200 million years old.,none,,,,,1
qian2023,qian2023//44/sss,qian2023//44/sss,The label on the box is positioned properly before shipping.,none,,,,,1
qian2023,qian2023//44/ssp,qian2023//44/psp,The labels on the box are positioned properly before shipping.,sub,sub,label,labels,1,2
qian2023,qian2023//44/ssp,qian2023//44/sss,The label on the box is positioned properly before shipping.,sub,sub,are,is,5,2
qian2023,qian2023//44/sps,qian2023//44/sps,The label on the boxes is positioned properly before shipping.,none,,,,,1
qian2023,qian2023//44/spp,qian2023//44/ppp,The labels on the boxes are positioned properly before shipping.,sub,sub,label,labels,1,2
qian2023,qian2023//44/spp,qian2023//44/sps,The label on the boxes is positioned properly before shipping.,sub,sub,are,is,5,2
qian2023,qian2023//44/pss,qian2023//44/psp,The labels on the box are positioned properly before shipping.,sub,sub,is,are,5,2
qian2023,qian2023//44/pss,qian2023//44/sss,The label on the box is positioned properly before shipping.,sub,sub,labels,label,1,2
qian2023,qian2023//44/psp,qian2023//44/psp,The labels on the box are positioned properly before shipping.,none,,,,,1
qian2023,qian2023//44/pps,qian2023//44/ppp,The labels on the boxes are positioned properly before shipping.,sub,sub,is,are,5,2
qian2023,qian2023//44/pps,qian2023//44/sps,The label on the boxes is positioned properly before shipping.,sub,sub,labels,label,1,2
qian2023,qian2023//44/ppp,qian2023//44/ppp,The labels on the boxes are positioned properly before shipping.,none,,,,,1
qian2023,qian2023//45/sss,qian2023//45/sss,The painting on the wall was taken down during the renovation.,none,,,,,1
qian2023,qian2023//45/ssp,qian2023//45/psp,The paintings on the wall were taken down during the renovation.,sub,sub,painting,paintings,1,2
qian2023,qian2023//45/ssp,qian2023//45/sss,The painting on the wall was taken down during the renovation.,sub,sub,were,was,5,2
qian2023,qian2023//45/sps,qian2023//45/sps,The painting on the walls was taken down during the renovation.,none,,,,,1
qian2023,qian2023//45/spp,qian2023//45/ppp,The paintings on the walls were taken down during the renovation.,sub,sub,painting,paintings,1,2
qian2023,qian2023//45/spp,qian2023//45/sps,The painting on the walls was taken down during the renovation.,sub,sub,were,was,5,2
qian2023,qian2023//45/pss,qian2023//45/psp,The paintings on the wall were taken down during the renovation.,sub,sub,was,were,5,2
qian2023,qian2023//45/pss,qian2023//45/sss,The painting on the wall was taken down during the renovation.,sub,sub,paintings,painting,1,2
qian2023,qian2023//45/psp,qian2023//45/psp,The paintings on the wall were taken down during the renovation.,none,,,,,1
qian2023,qian2023//45/pps,qian2023//45/ppp,The paintings on the walls were taken down during the renovation.,sub,sub,was,were,5,2
qian2023,qian2023//45/pps,qian2023//45/sps,The painting on the walls was taken down during the renovation.,sub,sub,paintings,painting,1,2
qian2023,qian2023//45/ppp,qian2023//45/ppp,The paintings on the walls were taken down during the renovation.,none,,,,,1
qian2023,qian2023//46/sss,qian2023//46/sss,The slogan on the poster is printed in larger font.,none,,,,,1
qian2023,qian2023//46/ssp,qian2023//46/psp,The slogans on the poster are printed in larger font.,sub,sub,slogan,slogans,1,2
qian2023,qian2023//46/ssp,qian2023//46/sss,The slogan on the poster is printed in larger font.,sub,sub,are,is,5,2
qian2023,qian2023//46/sps,qian2023//46/sps,The slogan on the posters is printed in larger font.,none,,,,,1
qian2023,qian2023//46/spp,qian2023//46/ppp,The slogans on the posters are printed in larger font.,sub,sub,slogan,slogans,1,2
qian2023,qian2023//46/spp,qian2023//46/sps,The slogan on the posters is printed in larger font.,sub,sub,are,is,5,2
qian2023,qian2023//46/pss,qian2023//46/psp,The slogans on the poster are printed in larger font.,sub,sub,is,are,5,2
qian2023,qian2023//46/pss,qian2023//46/sss,The slogan on the poster is printed in larger font.,sub,sub,slogans,slogan,1,2
qian2023,qian2023//46/psp,qian2023//46/psp,The slogans on the poster are printed in larger font.,none,,,,,1
qian2023,qian2023//46/pps,qian2023//46/ppp,The slogans on the posters are printed in larger font.,sub,sub,is,are,5,2
qian2023,qian2023//46/pps,qian2023//46/sps,The slogan on the posters is printed in larger font.,sub,sub,slogans,slogan,1,2
qian2023,qian2023//46/ppp,qian2023//46/ppp,The slogans on the posters are printed in larger font.,none,,,,,1
qian2023,qian2023//47/sss,qian2023//47/sss,The debate with the lawyer is broadcast live on the radio.,none,,,,,1
qian2023,qian2023//47/ssp,qian2023//47/psp,The debates with the lawyer are broadcast live on the radio.,sub,sub,debate,debates,1,2
qian2023,qian2023//47/ssp,qian2023//47/sss,The debate with the lawyer is broadcast live on the radio.,sub,sub,are,is,5,2
qian2023,qian2023//47/sps,qian2023//47/sps,The debate with the lawyers is broadcast live on the radio.,none,,,,,1
qian2023,qian2023//47/spp,qian2023//47/ppp,The debates with the lawyers are broadcast live on the radio.,sub,sub,debate,debates,1,2
qian2023,qian2023//47/spp,qian2023//47/sps,The debate with the lawyers is broadcast live on the radio.,sub,sub,are,is,5,2
qian2023,qian2023//47/pss,qian2023//47/psp,The debates with the lawyer are broadcast live on the radio.,sub,sub,is,are,5,2
qian2023,qian2023//47/pss,qian2023//47/sss,The debate with the lawyer is broadcast live on the radio.,sub,sub,debates,debate,1,2
qian2023,qian2023//47/psp,qian2023//47/psp,The debates with the lawyer are broadcast live on the radio.,none,,,,,1
qian2023,qian2023//47/pps,qian2023//47/ppp,The debates with the lawyers are broadcast live on the radio.,sub,sub,is,are,5,2
qian2023,qian2023//47/pps,qian2023//47/sps,The debate with the lawyers is broadcast live on the radio.,sub,sub,debates,debate,1,2
qian2023,qian2023//47/ppp,qian2023//47/ppp,The debates with the lawyers are broadcast live on the radio.,none,,,,,1
qian2023,qian2023//48/sss,qian2023//48/sss,The contract with the company has been examined carefully by a legal consultant.,none,,,,,1
qian2023,qian2023//48/ssp,qian2023//48/psp,The contracts with the company have been examined carefully by a legal consultant.,sub,sub,contract,contracts,1,2
qian2023,qian2023//48/ssp,qian2023//48/sss,The contract with the company has been examined carefully by a legal consultant.,sub,sub,have,has,5,2
qian2023,qian2023//48/sps,qian2023//48/sps,The contract with the companies has been examined carefully by a legal consultant.,none,,,,,1
qian2023,qian2023//48/spp,qian2023//48/ppp,The contracts with the companies have been examined carefully by a legal consultant.,sub,sub,contract,contracts,1,2
qian2023,qian2023//48/spp,qian2023//48/sps,The contract with the companies has been examined carefully by a legal consultant.,sub,sub,have,has,5,2
qian2023,qian2023//48/pss,qian2023//48/psp,The contracts with the company have been examined carefully by a legal consultant.,sub,sub,has,have,5,2
qian2023,qian2023//48/pss,qian2023//48/sss,The contract with the company has been examined carefully by a legal consultant.,sub,sub,contracts,contract,1,2
qian2023,qian2023//48/psp,qian2023//48/psp,The contracts with the company have been examined carefully by a legal consultant.,none,,,,,1
qian2023,qian2023//48/pps,qian2023//48/ppp,The contracts with the companies have been examined carefully by a legal consultant.,sub,sub,has,have,5,2
qian2023,qian2023//48/pps,qian2023//48/sps,The contract with the companies has been examined carefully by a legal consultant.,sub,sub,contracts,contract,1,2
qian2023,qian2023//48/ppp,qian2023//48/ppp,The contracts with the companies have been examined carefully by a legal consultant.,none,,,,,1
qian2023,qian2023//49/sss,qian2023//49/sss,The project with the team has been very successful.,none,,,,,1
qian2023,qian2023//49/ssp,qian2023//49/psp,The projects with the team have been very successful.,sub,sub,project,projects,1,2
qian2023,qian2023//49/ssp,qian2023//49/sss,The project with the team has been very successful.,sub,sub,have,has,5,2
qian2023,qian2023//49/sps,qian2023//49/sps,The project with the teams has been very successful.,none,,,,,1
qian2023,qian2023//49/spp,qian2023//49/ppp,The projects with the teams have been very successful.,sub,sub,project,projects,1,2
qian2023,qian2023//49/spp,qian2023//49/sps,The project with the teams has been very successful.,sub,sub,have,has,5,2
qian2023,qian2023//49/pss,qian2023//49/psp,The projects with the team have been very successful.,sub,sub,has,have,5,2
qian2023,qian2023//49/pss,qian2023//49/sss,The project with the team has been very successful.,sub,sub,projects,project,1,2
qian2023,qian2023//49/psp,qian2023//49/psp,The projects with the team have been very successful.,none,,,,,1
qian2023,qian2023//49/pps,qian2023//49/ppp,The projects with the teams have been very successful.,sub,sub,has,have,5,2
qian2023,qian2023//49/pps,qian2023//49/sps,The project with the teams has been very successful.,sub,sub,projects,project,1,2
qian2023,qian2023//49/ppp,qian2023//49/ppp,The projects with the teams have been very successful.,none,,,,,1
qian2023,qian2023//50/sss,qian2023//50/sss,The rehearsal with the band is rescheduled.,none,,,,,1
qian2023,qian2023//50/ssp,qian2023//50/psp,The rehearsals with the band are rescheduled.,sub,sub,rehearsal,rehearsals,1,2
qian2023,qian2023//50/ssp,qian2023//50/sss,The rehearsal with the band is rescheduled.,sub,sub,are,is,5,2
qian2023,qian2023//50/sps,qian2023//50/sps,The rehearsal with the bands is rescheduled.,none,,,,,1
qian2023,qian2023//50/spp,qian2023//50/ppp,The rehearsals with the bands are rescheduled.,sub,sub,rehearsal,rehearsals,1,2
qian2023,qian2023//50/spp,qian2023//50/sps,The rehearsal with the bands is rescheduled.,sub,sub,are,is,5,2
qian2023,qian2023//50/pss,qian2023//50/psp,The rehearsals with the band are rescheduled.,sub,sub,is,are,5,2
qian2023,qian2023//50/pss,qian2023//50/sss,The rehearsal with the band is rescheduled.,sub,sub,rehearsals,rehearsal,1,2
qian2023,qian2023//50/psp,qian2023//50/psp,The rehearsals with the band are rescheduled.,none,,,,,1
qian2023,qian2023//50/pps,qian2023//50/ppp,The rehearsals with the bands are rescheduled.,sub,sub,is,are,5,2
qian2023,qian2023//50/pps,qian2023//50/sps,The rehearsal with the bands is rescheduled.,sub,sub,rehearsals,rehearsal,1,2
qian2023,qian2023//50/ppp,qian2023//50/ppp,The rehearsals with the bands are rescheduled.,none,,,,,1
qian2023,qian2023//51/sss,qian2023//51/sss,The lawsuit against the company was resolved in court.,none,,,,,1
qian2023,qian2023//51/ssp,qian2023//51/psp,The lawsuits against the company were resolved in court.,sub,sub,lawsuit,lawsuits,1,2
qian2023,qian2023//51/ssp,qian2023//51/sss,The lawsuit against the company was resolved in court.,sub,sub,were,was,5,2
qian2023,qian2023//51/sps,qian2023//51/sps,The lawsuit against the companies was resolved in court.,none,,,,,1
qian2023,qian2023//51/spp,qian2023//51/ppp,The lawsuits against the companies were resolved in court.,sub,sub,lawsuit,lawsuits,1,2
qian2023,qian2023//51/spp,qian2023//51/sps,The lawsuit against the companies was resolved in court.,sub,sub,were,was,5,2
qian2023,qian2023//51/pss,qian2023//51/psp,The lawsuits against the company were resolved in court.,sub,sub,was,were,5,2
qian2023,qian2023//51/pss,qian2023//51/sss,The lawsuit against the company was resolved in court.,sub,sub,lawsuits,lawsuit,1,2
qian2023,qian2023//51/psp,qian2023//51/psp,The lawsuits against the company were resolved in court.,none,,,,,1
qian2023,qian2023//51/pps,qian2023//51/ppp,The lawsuits against the companies were resolved in court.,sub,sub,was,were,5,2
qian2023,qian2023//51/pps,qian2023//51/sps,The lawsuit against the companies was resolved in court.,sub,sub,lawsuits,lawsuit,1,2
qian2023,qian2023//51/ppp,qian2023//51/ppp,The lawsuits against the companies were resolved in court.,none,,,,,1
qian2023,qian2023//52/sss,qian2023//52/sss,The vote against the measure is indicative of the ongoing miscommunication.,none,,,,,1
qian2023,qian2023//52/ssp,qian2023//52/psp,The votes against the measure are indicative of the ongoing miscommunication.,sub,sub,vote,votes,1,2
qian2023,qian2023//52/ssp,qian2023//52/sss,The vote against the measure is indicative of the ongoing miscommunication.,sub,sub,are,is,5,2
qian2023,qian2023//52/sps,qian2023//52/sps,The vote against the measures is indicative of the ongoing miscommunication.,none,,,,,1
qian2023,qian2023//52/spp,qian2023//52/ppp,The votes against the measures are indicative of the ongoing miscommunication.,sub,sub,vote,votes,1,2
qian2023,qian2023//52/spp,qian2023//52/sps,The vote against the measures is indicative of the ongoing miscommunication.,sub,sub,are,is,5,2
qian2023,qian2023//52/pss,qian2023//52/psp,The votes against the measure are indicative of the ongoing miscommunication.,sub,sub,is,are,5,2
qian2023,qian2023//52/pss,qian2023//52/sss,The vote against the measure is indicative of the ongoing miscommunication.,sub,sub,votes,vote,1,2
qian2023,qian2023//52/psp,qian2023//52/psp,The votes against the measure are indicative of the ongoing miscommunication.,none,,,,,1
qian2023,qian2023//52/pps,qian2023//52/ppp,The votes against the measures are indicative of the ongoing miscommunication.,sub,sub,is,are,5,2
qian2023,qian2023//52/pps,qian2023//52/sps,The vote against the measures is indicative of the ongoing miscommunication.,sub,sub,votes,vote,1,2
qian2023,qian2023//52/ppp,qian2023//52/ppp,The votes against the measures are indicative of the ongoing miscommunication.,none,,,,,1
qian2023,qian2023//53/sss,qian2023//53/sss,The complaint from the customer was filed in time.,none,,,,,1
qian2023,qian2023//53/ssp,qian2023//53/psp,The complaints from the customer were filed in time.,sub,sub,complaint,complaints,1,2
qian2023,qian2023//53/ssp,qian2023//53/sss,The complaint from the customer was filed in time.,sub,sub,were,was,5,2
qian2023,qian2023//53/sps,qian2023//53/sps,The complaint from the customers was filed in time.,none,,,,,1
qian2023,qian2023//53/spp,qian2023//53/ppp,The complaints from the customers were filed in time.,sub,sub,complaint,complaints,1,2
qian2023,qian2023//53/spp,qian2023//53/sps,The complaint from the customers was filed in time.,sub,sub,were,was,5,2
qian2023,qian2023//53/pss,qian2023//53/psp,The complaints from the customer were filed in time.,sub,sub,was,were,5,2
qian2023,qian2023//53/pss,qian2023//53/sss,The complaint from the customer was filed in time.,sub,sub,complaints,complaint,1,2
qian2023,qian2023//53/psp,qian2023//53/psp,The complaints from the customer were filed in time.,none,,,,,1
qian2023,qian2023//53/pps,qian2023//53/ppp,The complaints from the customers were filed in time.,sub,sub,was,were,5,2
qian2023,qian2023//53/pps,qian2023//53/sps,The complaint from the customers was filed in time.,sub,sub,complaints,complaint,1,2
qian2023,qian2023//53/ppp,qian2023//53/ppp,The complaints from the customers were filed in time.,none,,,,,1
qian2023,qian2023//54/sss,qian2023//54/sss,The question from the interviewer is too difficult.,none,,,,,1
qian2023,qian2023//54/ssp,qian2023//54/psp,The questions from the interviewer are too difficult.,sub,sub,question,questions,1,2
qian2023,qian2023//54/ssp,qian2023//54/sss,The question from the interviewer is too difficult.,sub,sub,are,is,5,2
qian2023,qian2023//54/sps,qian2023//54/sps,The question from the interviewers is too difficult.,none,,,,,1
qian2023,qian2023//54/spp,qian2023//54/ppp,The questions from the interviewers are too difficult.,sub,sub,question,questions,1,2
qian2023,qian2023//54/spp,qian2023//54/sps,The question from the interviewers is too difficult.,sub,sub,are,is,5,2
qian2023,qian2023//54/pss,qian2023//54/psp,The questions from the interviewer are too difficult.,sub,sub,is,are,5,2
qian2023,qian2023//54/pss,qian2023//54/sss,The question from the interviewer is too difficult.,sub,sub,questions,question,1,2
qian2023,qian2023//54/psp,qian2023//54/psp,The questions from the interviewer are too difficult.,none,,,,,1
qian2023,qian2023//54/pps,qian2023//54/ppp,The questions from the interviewers are too difficult.,sub,sub,is,are,5,2
qian2023,qian2023//54/pps,qian2023//54/sps,The question from the interviewers is too difficult.,sub,sub,questions,question,1,2
qian2023,qian2023//54/ppp,qian2023//54/ppp,The questions from the interviewers are too difficult.,none,,,,,1
qian2023,qian2023//55/sss,qian2023//55/sss,The waiter at the restaurant has cleaned the room.,none,,,,,1
qian2023,qian2023//55/ssp,qian2023//55/psp,The waiters at the restaurant have cleaned the room.,sub,sub,waiter,waiters,1,2
qian2023,qian2023//55/ssp,qian2023//55/sss,The waiter at the restaurant has cleaned the room.,sub,sub,have,has,5,2
qian2023,qian2023//55/sps,qian2023//55/sps,The waiter at the restaurant has cleaned the room.,none,,,,,1
qian2023,qian2023//55/spp,qian2023//55/ppp,The waiters at the restaurant have cleaned the room.,sub,sub,waiter,waiters,1,2
qian2023,qian2023//55/spp,qian2023//55/sps,The waiter at the restaurant has cleaned the room.,sub,sub,have,has,5,2
qian2023,qian2023//55/pss,qian2023//55/psp,The waiters at the restaurant have cleaned the room.,sub,sub,has,have,5,2
qian2023,qian2023//55/pss,qian2023//55/sss,The waiter at the restaurant has cleaned the room.,sub,sub,waiters,waiter,1,2
qian2023,qian2023//55/psp,qian2023//55/psp,The waiters at the restaurant have cleaned the room.,none,,,,,1
qian2023,qian2023//55/pps,qian2023//55/ppp,The waiters at the restaurant have cleaned the room.,sub,sub,has,have,5,2
qian2023,qian2023//55/pps,qian2023//55/sps,The waiter at the restaurant has cleaned the room.,sub,sub,waiters,waiter,1,2
qian2023,qian2023//55/ppp,qian2023//55/ppp,The waiters at the restaurant have cleaned the room.,none,,,,,1
qian2023,qian2023//56/sss,qian2023//56/sss,The bike at the station is broken.,none,,,,,1
qian2023,qian2023//56/ssp,qian2023//56/psp,The bikes at the station are broken.,sub,sub,bike,bikes,1,2
qian2023,qian2023//56/ssp,qian2023//56/sss,The bike at the station is broken.,sub,sub,are,is,5,2
qian2023,qian2023//56/sps,qian2023//56/sps,The bike at the stations is broken.,none,,,,,1
qian2023,qian2023//56/spp,qian2023//56/ppp,The bikes at the stations are broken.,sub,sub,bike,bikes,1,2
qian2023,qian2023//56/spp,qian2023//56/sps,The bike at the stations is broken.,sub,sub,are,is,5,2
qian2023,qian2023//56/pss,qian2023//56/psp,The bikes at the station are broken.,sub,sub,is,are,5,2
qian2023,qian2023//56/pss,qian2023//56/sss,The bike at the station is broken.,sub,sub,bikes,bike,1,2
qian2023,qian2023//56/psp,qian2023//56/psp,The bikes at the station are broken.,none,,,,,1
qian2023,qian2023//56/pps,qian2023//56/ppp,The bikes at the stations are broken.,sub,sub,is,are,5,2
qian2023,qian2023//56/pps,qian2023//56/sps,The bike at the stations is broken.,sub,sub,bikes,bike,1,2
qian2023,qian2023//56/ppp,qian2023//56/ppp,The bikes at the stations are broken.,none,,,,,1
qian2023,qian2023//57/sss,qian2023//57/sss,The rice in the bowl is undercooked.,none,,,,,1
qian2023,qian2023//57/ssp,qian2023//57/psp,The rices in the bowl are undercooked.,sub,sub,rice,rices,1,2
qian2023,qian2023//57/ssp,qian2023//57/sss,The rice in the bowl is undercooked.,sub,sub,are,is,5,2
qian2023,qian2023//57/sps,qian2023//57/sps,The rice in the bowl is undercooked.,none,,,,,1
qian2023,qian2023//57/spp,qian2023//57/ppp,The rices in the bowl are undercooked.,sub,sub,rice,rices,1,2
qian2023,qian2023//57/spp,qian2023//57/sps,The rice in the bowl is undercooked.,sub,sub,are,is,5,2
qian2023,qian2023//57/pss,qian2023//57/psp,The rices in the bowl are undercooked.,sub,sub,is,are,5,2
qian2023,qian2023//57/pss,qian2023//57/sss,The rice in the bowl is undercooked.,sub,sub,rices,rice,1,2
qian2023,qian2023//57/psp,qian2023//57/psp,The rices in the bowl are undercooked.,none,,,,,1
qian2023,qian2023//57/pps,qian2023//57/ppp,The rices in the bowl are undercooked.,sub,sub,is,are,5,2
qian2023,qian2023//57/pps,qian2023//57/sps,The rice in the bowl is undercooked.,sub,sub,rices,rice,1,2
qian2023,qian2023//57/ppp,qian2023//57/ppp,The rices in the bowl are undercooked.,none,,,,,1
qian2023,qian2023//58/sss,qian2023//58/sss,The water in the bottle is too cold.,none,,,,,1
qian2023,qian2023//58/ssp,qian2023//58/psp,The waters in the bottle are too cold.,sub,sub,water,waters,1,2
qian2023,qian2023//58/ssp,qian2023//58/sss,The water in the bottle is too cold.,sub,sub,are,is,5,2
qian2023,qian2023//58/sps,qian2023//58/sps,The water in the bottles is too cold.,none,,,,,1
qian2023,qian2023//58/spp,qian2023//58/ppp,The waters in the bottles are too cold.,sub,sub,water,waters,1,2
qian2023,qian2023//58/spp,qian2023//58/sps,The water in the bottles is too cold.,sub,sub,are,is,5,2
qian2023,qian2023//58/pss,qian2023//58/psp,The waters in the bottle are too cold.,sub,sub,is,are,5,2
qian2023,qian2023//58/pss,qian2023//58/sss,The water in the bottle is too cold.,sub,sub,waters,water,1,2
qian2023,qian2023//58/psp,qian2023//58/psp,The waters in the bottle are too cold.,none,,,,,1
qian2023,qian2023//58/pps,qian2023//58/ppp,The waters in the bottles are too cold.,sub,sub,is,are,5,2
qian2023,qian2023//58/pps,qian2023//58/sps,The water in the bottles is too cold.,sub,sub,waters,water,1,2
qian2023,qian2023//58/ppp,qian2023//58/ppp,The waters in the bottles are too cold.,none,,,,,1
qian2023,qian2023//59/sss,qian2023//59/sss,The meeting between the senator is held in the conference room.,none,,,,,1
qian2023,qian2023//59/ssp,qian2023//59/psp,The meetings between the senator are held in the conference room.,sub,sub,meeting,meetings,1,2
qian2023,qian2023//59/ssp,qian2023//59/sss,The meeting between the senator is held in the conference room.,sub,sub,are,is,5,2
qian2023,qian2023//59/sps,qian2023//59/sps,The meeting between the senators is held in the conference room.,none,,,,,1
qian2023,qian2023//59/spp,qian2023//59/ppp,The meetings between the senators are held in the conference room.,sub,sub,meeting,meetings,1,2
qian2023,qian2023//59/spp,qian2023//59/sps,The meeting between the senators is held in the conference room.,sub,sub,are,is,5,2
qian2023,qian2023//59/pss,qian2023//59/psp,The meetings between the senator are held in the conference room.,sub,sub,is,are,5,2
qian2023,qian2023//59/pss,qian2023//59/sss,The meeting between the senator is held in the conference room.,sub,sub,meetings,meeting,1,2
qian2023,qian2023//59/psp,qian2023//59/psp,The meetings between the senator are held in the conference room.,none,,,,,1
qian2023,qian2023//59/pps,qian2023//59/ppp,The meetings between the senators are held in the conference room.,sub,sub,is,are,5,2
qian2023,qian2023//59/pps,qian2023//59/sps,The meeting between the senators is held in the conference room.,sub,sub,meetings,meeting,1,2
qian2023,qian2023//59/ppp,qian2023//59/ppp,The meetings between the senators are held in the conference room.,none,,,,,1
