dataset,subset,item_id,condition,stim_uid,sentence_orig,sentence_norm,model_input,context,sentence_id,plausibility,is_grammatical,contrast,intended_uid,intended_text,edit_type,edit_ops,edit_from,edit_to,critical_word_idx,comprehension_q,correct_answer,meta
gibson2013,dopo_for,11,PO_implausible,gibson2013/dopo_for/11/PO_implausible,The grandmother baked the grandson for some cookies.,the grandmother baked the grandson for some cookies .,The grandmother baked the grandson for some cookies.,,122,implausible,,dative,gibson2013/dopo_for/11/DO_plausible,The grandmother baked the grandson some cookies.,del,del,for,,5,Was something baked for the cookies?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/dopo_for/11/PO_plausible"", ""structure"": ""PO"", ""type"": ""Target""}"
gibson2013,dopo_for,11,PO_plausible,gibson2013/dopo_for/11/PO_plausible,The grandmother baked some cookies for the grandson.,the grandmother baked some cookies for the grandson .,The grandmother baked some cookies for the grandson.,,123,plausible,,dative,gibson2013/dopo_for/11/PO_plausible,The grandmother baked some cookies for the grandson.,none,,,,,Was something baked for the cookies?,No,"{""same_structure_plausible_uid"": ""gibson2013/dopo_for/11/PO_plausible"", ""structure"": ""PO"", ""type"": ""Target""}"
gibson2013,dopo_for,12,DO_implausible,gibson2013/dopo_for/12/DO_implausible,The nurse poured some water the old man.,the nurse poured some water the old man .,The nurse poured some water the old man.,,124,implausible,,dative,gibson2013/dopo_for/12/PO_plausible,The nurse poured some water for the old man.,ins,ins,,for,,Was something poured for the water?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/dopo_for/12/DO_plausible"", ""structure"": ""DO"", ""type"": ""Target""}"
gibson2013,dopo_for,12,DO_plausible,gibson2013/dopo_for/12/DO_plausible,The nurse poured the old man some water.,the nurse poured the old man some water .,The nurse poured the old man some water.,,125,plausible,,dative,gibson2013/dopo_for/12/DO_plausible,The nurse poured the old man some water.,none,,,,,Was something poured for the water?,No,"{""same_structure_plausible_uid"": ""gibson2013/dopo_for/12/DO_plausible"", ""structure"": ""DO"", ""type"": ""Target""}"
gibson2013,dopo_for,12,PO_implausible,gibson2013/dopo_for/12/PO_implausible,The nurse poured the old man for some water.,the nurse poured the old man for some water .,The nurse poured the old man for some water.,,126,implausible,,dative,gibson2013/dopo_for/12/DO_plausible,The nurse poured the old man some water.,del,del,for,,6,Was something poured for the water?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/dopo_for/12/PO_plausible"", ""structure"": ""PO"", ""type"": ""Target""}"
gibson2013,dopo_for,12,PO_plausible,gibson2013/dopo_for/12/PO_plausible,The nurse poured some water for the old man.,the nurse poured some water for the old man .,The nurse poured some water for the old man.,,127,plausible,,dative,gibson2013/dopo_for/12/PO_plausible,The nurse poured some water for the old man.,none,,,,,Was something poured for the water?,No,"{""same_structure_plausible_uid"": ""gibson2013/dopo_for/12/PO_plausible"", ""structure"": ""PO"", ""type"": ""Target""}"
gibson2013,dopo_for,13,DO_implausible,gibson2013/dopo_for/13/DO_implausible,The receptionist saved some cake her co-worker.,the receptionist saved some cake her co-worker .,The receptionist saved some cake her co-worker.,,128,implausible,,dative,gibson2013/dopo_for/13/PO_plausible,The receptionist saved some cake for her co-worker.,ins,ins,,for,,Was something saved for the cake?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/dopo_for/13/DO_plausible"", ""structure"": ""DO"", ""type"": ""Target""}"
gibson2013,dopo_for,13,DO_plausible,gibson2013/dopo_for/13/DO_plausible,The receptionist saved her co-worker some cake.,the receptionist saved her co-worker some cake .,The receptionist saved her co-worker some cake.,,129,plausible,,dative,gibson2013/dopo_for/13/DO_plausible,The receptionist saved her co-worker some cake.,none,,,,,Was something saved for the cake?,No,"{""same_structure_plausible_uid"": ""gibson2013/dopo_for/13/DO_plausible"", ""structure"": ""DO"", ""type"": ""Target""}"
gibson2013,dopo_for,13,PO_implausible,gibson2013/dopo_for/13/PO_implausible,The receptionist saved her co-worker for some cake.,the receptionist saved her co-worker for some cake .,The receptionist saved her co-worker for some cake.,,130,implausible,,dative,gibson2013/dopo_for/13/DO_plausible,The receptionist saved her co-worker some cake.,del,del,for,,5,Was something saved for the cake?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/dopo_for/13/PO_plausible"", ""structure"": ""PO"", ""type"": ""Target""}"
gibson2013,dopo_for,13,PO_plausible,gibson2013/dopo_for/13/PO_plausible,The receptionist saved some cake for her co-worker.,the receptionist saved some cake for her co-worker .,The receptionist saved some cake for her co-worker.,,131,plausible,,dative,gibson2013/dopo_for/13/PO_plausible,The receptionist saved some cake for her co-worker.,none,,,,,Was something saved for the cake?,No,"{""same_structure_plausible_uid"": ""gibson2013/dopo_for/13/PO_plausible"", ""structure"": ""PO"", ""type"": ""Target""}"
gibson2013,dopo_for,14,DO_implausible,gibson2013/dopo_for/14/DO_implausible,The seamstress made a dress her client.,the seamstress made a dress her client .,The seamstress made a dress her client.,,132,implausible,,dative,gibson2013/dopo_for/14/PO_plausible,The seamstress made a dress for her client.,ins,ins,,for,,Was something made for the dress?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/dopo_for/14/DO_plausible"", ""structure"": ""DO"", ""type"": ""Target""}"
gibson2013,dopo_for,14,DO_plausible,gibson2013/dopo_for/14/DO_plausible,The seamstress made her client a dress.,the seamstress made her client a dress .,The seamstress made her client a dress.,,133,plausible,,dative,gibson2013/dopo_for/14/DO_plausible,The seamstress made her client a dress.,none,,,,,Was something made for the dress?,No,"{""same_structure_plausible_uid"": ""gibson2013/dopo_for/14/DO_plausible"", ""structure"": ""DO"", ""type"": ""Target""}"
gibson2013,dopo_for,14,PO_implausible,gibson2013/dopo_for/14/PO_implausible,The seamstress made her client for a dress.,the seamstress made her client for a dress .,The seamstress made her client for a dress.,,134,implausible,,dative,gibson2013/dopo_for/14/DO_plausible,The seamstress made her client a dress.,del,del,for,,5,Was something made for the dress?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/dopo_for/14/PO_plausible"", ""structure"": ""PO"", ""type"": ""Target""}"
gibson2013,dopo_for,14,PO_plausible,gibson2013/dopo_for/14/PO_plausible,The seamstress made a dress for her client.,the seamstress made a dress for her client .,The seamstress made a dress for her client.,,135,plausible,,dative,gibson2013/dopo_for/14/PO_plausible,The seamstress made a dress for her client.,none,,,,,Was something made for the dress?,No,"{""same_structure_plausible_uid"": ""gibson2013/dopo_for/14/PO_plausible"", ""structure"": ""PO"", ""type"": ""Target""}"
gibson2013,dopo_for,15,DO_implausible,gibson2013/dopo_for/15/DO_implausible,The lab-assistant fetched a test-tube the scientist.,the lab-assistant fetched a test-tube the scientist .,The lab-assistant fetched a test-tube the scientist.,,136,implausible,,dative,gibson2013/dopo_for/15/PO_plausible,The lab-assistant fetched a test-tube for the scientist.,ins,ins,,for,,Was something fetched for the test-tube?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/dopo_for/15/DO_plausible"", ""structure"": ""DO"", ""type"": ""Target""}"
gibson2013,dopo_for,15,DO_plausible,gibson2013/dopo_for/15/DO_plausible,The lab-assistant fetched the scientist a test-tube.,the lab-assistant fetched the scientist a test-tube .,The lab-assistant fetched the scientist a test-tube.,,137,plausible,,dative,gibson2013/dopo_for/15/DO_plausible,The lab-assistant fetched the scientist a test-tube.,none,,,,,Was something fetched for the test-tube?,No,"{""same_structure_plausible_uid"": ""gibson2013/dopo_for/15/DO_plausible"", ""structure"": ""DO"", ""type"": ""Target""}"
gibson2013,dopo_for,15,PO_implausible,gibson2013/dopo_for/15/PO_implausible,The lab-assistant fetched the scientist for a test-tube.,the lab-assistant fetched the scientist for a test-tube .,The lab-assistant fetched the scientist for a test-tube.,,138,implausible,,dative,gibson2013/dopo_for/15/DO_plausible,The lab-assistant fetched the scientist a test-tube.,del,del,for,,5,Was something fetched for the test-tube?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/dopo_for/15/PO_plausible"", ""structure"": ""PO"", ""type"": ""Target""}"
gibson2013,dopo_for,15,PO_plausible,gibson2013/dopo_for/15/PO_plausible,The lab-assistant fetched a test-tube for the scientist.,the lab-assistant fetched a test-tube for the scientist .,The lab-assistant fetched a test-tube for the scientist.,,139,plausible,,dative,gibson2013/dopo_for/15/PO_plausible,The lab-assistant fetched a test-tube for the scientist.,none,,,,,Was something fetched for the test-tube?,No,"{""same_structure_plausible_uid"": ""gibson2013/dopo_for/15/PO_plausible"", ""structure"": ""PO"", ""type"": ""Target""}"
gibson2013,dopo_for,16,DO_implausible,gibson2013/dopo_for/16/DO_implausible,The man ordered some champagne his girlfriend.,the man ordered some champagne his girlfriend .,The man ordered some champagne his girlfriend.,,140,implausible,,dative,gibson2013/dopo_for/16/PO_plausible,The man ordered some champagne for his girlfriend.,ins,ins,,for,,Was something ordered for the champagne?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/dopo_for/16/DO_plausible"", ""structure"": ""DO"", ""type"": ""Target""}"
gibson2013,dopo_for,16,DO_plausible,gibson2013/dopo_for/16/DO_plausible,The man ordered his girlfriend some champagne.,the man ordered his girlfriend some champagne .,The man ordered his girlfriend some champagne.,,141,plausible,,dative,gibson2013/dopo_for/16/DO_plausible,The man ordered his girlfriend some champagne.,none,,,,,Was something ordered for the champagne?,No,"{""same_structure_plausible_uid"": ""gibson2013/dopo_for/16/DO_plausible"", ""structure"": ""DO"", ""type"": ""Target""}"
gibson2013,dopo_for,16,PO_implausible,gibson2013/dopo_for/16/PO_implausible,The man ordered his girlfriend for some champagne.,the man ordered his girlfriend for some champagne .,The man ordered his girlfriend for some champagne.,,142,implausible,,dative,gibson2013/dopo_for/16/DO_plausible,The man ordered his girlfriend some champagne.,del,del,for,,5,Was something ordered for the champagne?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/dopo_for/16/PO_plausible"", ""structure"": ""PO"", ""type"": ""Target""}"
gibson2013,dopo_for,16,PO_plausible,gibson2013/dopo_for/16/PO_plausible,The man ordered some champagne for his girlfriend.,the man ordered some champagne for his girlfriend .,The man ordered some champagne for his girlfriend.,,143,plausible,,dative,gibson2013/dopo_for/16/PO_plausible,The man ordered some champagne for his girlfriend.,none,,,,,Was something ordered for the champagne?,No,"{""same_structure_plausible_uid"": ""gibson2013/dopo_for/16/PO_plausible"", ""structure"": ""PO"", ""type"": ""Target""}"
gibson2013,dopo_for,17,DO_implausible,gibson2013/dopo_for/17/DO_implausible,The travel agent reserved a flight the businessman.,the travel agent reserved a flight the businessman .,The travel agent reserved a flight the businessman.,,144,implausible,,dative,gibson2013/dopo_for/17/PO_plausible,The travel agent reserved a flight for the businessman.,ins,ins,,for,,Was something reserved for the flight?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/dopo_for/17/DO_plausible"", ""structure"": ""DO"", ""type"": ""Target""}"
gibson2013,dopo_for,17,DO_plausible,gibson2013/dopo_for/17/DO_plausible,The travel agent reserved the businessman a flight.,the travel agent reserved the businessman a flight .,The travel agent reserved the businessman a flight.,,145,plausible,,dative,gibson2013/dopo_for/17/DO_plausible,The travel agent reserved the businessman a flight.,none,,,,,Was something reserved for the flight?,No,"{""same_structure_plausible_uid"": ""gibson2013/dopo_for/17/DO_plausible"", ""structure"": ""DO"", ""type"": ""Target""}"
gibson2013,dopo_for,17,PO_implausible,gibson2013/dopo_for/17/PO_implausible,The travel agent reserved the businessman for a flight.,the travel agent reserved the businessman for a flight .,The travel agent reserved the businessman for a flight.,,146,implausible,,dative,gibson2013/dopo_for/17/DO_plausible,The travel agent reserved the businessman a flight.,del,del,for,,6,Was something reserved for the flight?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/dopo_for/17/PO_plausible"", ""structure"": ""PO"", ""type"": ""Target""}"
gibson2013,dopo_for,17,PO_plausible,gibson2013/dopo_for/17/PO_plausible,The travel agent reserved a flight for the businessman.,the travel agent reserved a flight for the businessman .,The travel agent reserved a flight for the businessman.,,147,plausible,,dative,gibson2013/dopo_for/17/PO_plausible,The travel agent reserved a flight for the businessman.,none,,,,,Was something reserved for the flight?,No,"{""same_structure_plausible_uid"": ""gibson2013/dopo_for/17/PO_plausible"", ""structure"": ""PO"", ""type"": ""Target""}"
gibson2013,dopo_for,18,DO_implausible,gibson2013/dopo_for/18/DO_implausible,The boyfriend obtained some concert tickets his girlfriend.,the boyfriend obtained some concert tickets his girlfriend .,The boyfriend obtained some concert tickets his girlfriend.,,148,implausible,,dative,gibson2013/dopo_for/18/PO_plausible,The boyfriend obtained some concert tickets for his girlfriend.,ins,ins,,for,,Was something obtained for the concert tickets?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/dopo_for/18/DO_plausible"", ""structure"": ""DO"", ""type"": ""Target""}"
gibson2013,dopo_for,18,DO_plausible,gibson2013/dopo_for/18/DO_plausible,The boyfriend obtained his girlfriend some concert tickets.,the boyfriend obtained his girlfriend some concert tickets .,The boyfriend obtained his girlfriend some concert tickets.,,149,plausible,,dative,gibson2013/dopo_for/18/DO_plausible,The boyfriend obtained his girlfriend some concert tickets.,none,,,,,Was something obtained for the concert tickets?,No,"{""same_structure_plausible_uid"": ""gibson2013/dopo_for/18/DO_plausible"", ""structure"": ""DO"", ""type"": ""Target""}"
gibson2013,dopo_for,18,PO_implausible,gibson2013/dopo_for/18/PO_implausible,The boyfriend obtained his girlfriend for some concert tickets.,the boyfriend obtained his girlfriend for some concert tickets .,The boyfriend obtained his girlfriend for some concert tickets.,,150,implausible,,dative,gibson2013/dopo_for/18/DO_plausible,The boyfriend obtained his girlfriend some concert tickets.,del,del,for,,5,Was something obtained for the concert tickets?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/dopo_for/18/PO_plausible"", ""structure"": ""PO"", ""type"": ""Target""}"
gibson2013,dopo_for,18,PO_plausible,gibson2013/dopo_for/18/PO_plausible,The boyfriend obtained some concert tickets for his girlfriend.,the boyfriend obtained some concert tickets for his girlfriend .,The boyfriend obtained some concert tickets for his girlfriend.,,151,plausible,,dative,gibson2013/dopo_for/18/PO_plausible,The boyfriend obtained some concert tickets for his girlfriend.,none,,,,,Was something obtained for the concert tickets?,No,"{""same_structure_plausible_uid"": ""gibson2013/dopo_for/18/PO_plausible"", ""structure"": ""PO"", ""type"": ""Target""}"
gibson2013,dopo_for,19,DO_implausible,gibson2013/dopo_for/19/DO_implausible,The church built a shelter the homeless.,the church built a shelter the homeless .,The church built a shelter the homeless.,,152,implausible,,dative,gibson2013/dopo_for/19/PO_plausible,The church built a shelter for the homeless.,ins,ins,,for,,Was something built for the shelter?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/dopo_for/19/DO_plausible"", ""structure"": ""DO"", ""type"": ""Target""}"
gibson2013,dopo_for,19,DO_plausible,gibson2013/dopo_for/19/DO_plausible,The church built the homeless a shelter.,the church built the homeless a shelter .,The church built the homeless a shelter.,,153,plausible,,dative,gibson2013/dopo_for/19/DO_plausible,The church built the homeless a shelter.,none,,,,,Was something built for the shelter?,No,"{""same_structure_plausible_uid"": ""gibson2013/dopo_for/19/DO_plausible"", ""structure"": ""DO"", ""type"": ""Target""}"
gibson2013,dopo_for,19,PO_implausible,gibson2013/dopo_for/19/PO_implausible,The church built the homeless for a shelter.,the church built the homeless for a shelter .,The church built the homeless for a shelter.,,154,implausible,,dative,gibson2013/dopo_for/19/DO_plausible,The church built the homeless a shelter.,del,del,for,,5,Was something built for the shelter?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/dopo_for/19/PO_plausible"", ""structure"": ""PO"", ""type"": ""Target""}"
gibson2013,dopo_for,19,PO_plausible,gibson2013/dopo_for/19/PO_plausible,The church built a shelter for the homeless.,the church built a shelter for the homeless .,The church built a shelter for the homeless.,,155,plausible,,dative,gibson2013/dopo_for/19/PO_plausible,The church built a shelter for the homeless.,none,,,,,Was something built for the shelter?,No,"{""same_structure_plausible_uid"": ""gibson2013/dopo_for/19/PO_plausible"", ""structure"": ""PO"", ""type"": ""Target""}"
gibson2013,dopo_for,20,DO_implausible,gibson2013/dopo_for/20/DO_implausible,The babysitter fixed some lunch the child.,the babysitter fixed some lunch the child .,The babysitter fixed some lunch the child.,,156,implausible,,dative,gibson2013/dopo_for/20/PO_plausible,The babysitter fixed some lunch for the child.,ins,ins,,for,,Was something fixed for the lunch?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/dopo_for/20/DO_plausible"", ""structure"": ""DO"", ""type"": ""Target""}"
gibson2013,dopo_for,20,DO_plausible,gibson2013/dopo_for/20/DO_plausible,The babysitter fixed the child some lunch.,the babysitter fixed the child some lunch .,The babysitter fixed the child some lunch.,,157,plausible,,dative,gibson2013/dopo_for/20/DO_plausible,The babysitter fixed the child some lunch.,none,,,,,Was something fixed for the lunch?,No,"{""same_structure_plausible_uid"": ""gibson2013/dopo_for/20/DO_plausible"", ""structure"": ""DO"", ""type"": ""Target""}"
gibson2013,dopo_for,20,PO_implausible,gibson2013/dopo_for/20/PO_implausible,The babysitter fixed the child for some lunch.,the babysitter fixed the child for some lunch .,The babysitter fixed the child for some lunch.,,158,implausible,,dative,gibson2013/dopo_for/20/DO_plausible,The babysitter fixed the child some lunch.,del,del,for,,5,Was something fixed for the lunch?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/dopo_for/20/PO_plausible"", ""structure"": ""PO"", ""type"": ""Target""}"
gibson2013,dopo_for,20,PO_plausible,gibson2013/dopo_for/20/PO_plausible,The babysitter fixed some lunch for the child.,the babysitter fixed some lunch for the child .,The babysitter fixed some lunch for the child.,,159,plausible,,dative,gibson2013/dopo_for/20/PO_plausible,The babysitter fixed some lunch for the child.,none,,,,,Was something fixed for the lunch?,No,"{""same_structure_plausible_uid"": ""gibson2013/dopo_for/20/PO_plausible"", ""structure"": ""PO"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,1,Preposition_implausible,gibson2013/transitive_intransitive/1/Preposition_implausible,The tax law benefited from the businessman.,the tax law benefited from the businessman .,The tax law benefited from the businessman.,,160,implausible,,transitivity,gibson2013/transitive_intransitive/1/Transitive_plausible,The tax law benefited the businessman.,del,del,from,,4,Did the tax law benefit from anything?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/1/Preposition_plausible"", ""structure"": ""Preposition"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,1,Preposition_plausible,gibson2013/transitive_intransitive/1/Preposition_plausible,The businessman benefited from the tax law.,the businessman benefited from the tax law .,The businessman benefited from the tax law.,,161,plausible,,transitivity,gibson2013/transitive_intransitive/1/Preposition_plausible,The businessman benefited from the tax law.,none,,,,,Did the tax law benefit from anything?,No,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/1/Preposition_plausible"", ""structure"": ""Preposition"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,1,Transitive_implausible,gibson2013/transitive_intransitive/1/Transitive_implausible,The businessman benefited the tax law.,the businessman benefited the tax law .,The businessman benefited the tax law.,,162,implausible,,transitivity,gibson2013/transitive_intransitive/1/Preposition_plausible,The businessman benefited from the tax law.,ins,ins,,from,,Did the tax law benefit from anything?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/1/Transitive_plausible"", ""structure"": ""Transitive"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,1,Transitive_plausible,gibson2013/transitive_intransitive/1/Transitive_plausible,The tax law benefited the businessman.,the tax law benefited the businessman .,The tax law benefited the businessman.,,163,plausible,,transitivity,gibson2013/transitive_intransitive/1/Transitive_plausible,The tax law benefited the businessman.,none,,,,,Did the tax law benefit from anything?,No,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/1/Transitive_plausible"", ""structure"": ""Transitive"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,2,Preposition_implausible,gibson2013/transitive_intransitive/2/Preposition_implausible,The intense practice benefited from the player.,the intense practice benefited from the player .,The intense practice benefited from the player.,,164,implausible,,transitivity,gibson2013/transitive_intransitive/2/Transitive_plausible,The intense practice benefited the player.,del,del,from,,4,Did the player benefit from anything?,No,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/2/Preposition_plausible"", ""structure"": ""Preposition"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,2,Preposition_plausible,gibson2013/transitive_intransitive/2/Preposition_plausible,The player benefited from the intense practice.,the player benefited from the intense practice .,The player benefited from the intense practice.,,165,plausible,,transitivity,gibson2013/transitive_intransitive/2/Preposition_plausible,The player benefited from the intense practice.,none,,,,,Did the player benefit from anything?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/2/Preposition_plausible"", ""structure"": ""Preposition"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,2,Transitive_implausible,gibson2013/transitive_intransitive/2/Transitive_implausible,The player benefited the intense practice.,the player benefited the intense practice .,The player benefited the intense practice.,,166,implausible,,transitivity,gibson2013/transitive_intransitive/2/Preposition_plausible,The player benefited from the intense practice.,ins,ins,,from,,Did the player benefit from anything?,No,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/2/Transitive_plausible"", ""structure"": ""Transitive"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,2,Transitive_plausible,gibson2013/transitive_intransitive/2/Transitive_plausible,The intense practice benefited the player.,the intense practice benefited the player .,The intense practice benefited the player.,,167,plausible,,transitivity,gibson2013/transitive_intransitive/2/Transitive_plausible,The intense practice benefited the player.,none,,,,,Did the player benefit from anything?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/2/Transitive_plausible"", ""structure"": ""Transitive"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,3,Preposition_implausible,gibson2013/transitive_intransitive/3/Preposition_implausible,The extra time benefited from the child with a learning disability.,the extra time benefited from the child with a learning disability .,The extra time benefited from the child with a learning disability.,,168,implausible,,transitivity,gibson2013/transitive_intransitive/3/Transitive_plausible,The extra time benefited the child with a learning disability.,del,del,from,,4,Did the extra time benefit from anything?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/3/Preposition_plausible"", ""structure"": ""Preposition"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,3,Preposition_plausible,gibson2013/transitive_intransitive/3/Preposition_plausible,The child with a learning disability benefited from the extra time.,the child with a learning disability benefited from the extra time .,The child with a learning disability benefited from the extra time.,,169,plausible,,transitivity,gibson2013/transitive_intransitive/3/Preposition_plausible,The child with a learning disability benefited from the extra time.,none,,,,,Did the extra time benefit from anything?,No,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/3/Preposition_plausible"", ""structure"": ""Preposition"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,3,Transitive_implausible,gibson2013/transitive_intransitive/3/Transitive_implausible,The child with a learning disability benefited the extra time.,the child with a learning disability benefited the extra time .,The child with a learning disability benefited the extra time.,,170,implausible,,transitivity,gibson2013/transitive_intransitive/3/Preposition_plausible,The child with a learning disability benefited from the extra time.,ins,ins,,from,,Did the extra time benefit from anything?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/3/Transitive_plausible"", ""structure"": ""Transitive"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,3,Transitive_plausible,gibson2013/transitive_intransitive/3/Transitive_plausible,The extra time benefited the child with a learning disability.,the extra time benefited the child with a learning disability .,The extra time benefited the child with a learning disability.,,171,plausible,,transitivity,gibson2013/transitive_intransitive/3/Transitive_plausible,The extra time benefited the child with a learning disability.,none,,,,,Did the extra time benefit from anything?,No,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/3/Transitive_plausible"", ""structure"": ""Transitive"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,4,Preposition_implausible,gibson2013/transitive_intransitive/4/Preposition_implausible,The bribes profited from the corrupt politicians.,the bribes profited from the corrupt politicians .,The bribes profited from the corrupt politicians.,,172,implausible,,transitivity,gibson2013/transitive_intransitive/4/Transitive_plausible,The bribes profited the corrupt politicians.,del,del,from,,3,Did the politicians profit from anything?,No,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/4/Preposition_plausible"", ""structure"": ""Preposition"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,4,Preposition_plausible,gibson2013/transitive_intransitive/4/Preposition_plausible,The corrupt politicians profited from the bribes.,the corrupt politicians profited from the bribes .,The corrupt politicians profited from the bribes.,,173,plausible,,transitivity,gibson2013/transitive_intransitive/4/Preposition_plausible,The corrupt politicians profited from the bribes.,none,,,,,Did the politicians profit from anything?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/4/Preposition_plausible"", ""structure"": ""Preposition"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,4,Transitive_implausible,gibson2013/transitive_intransitive/4/Transitive_implausible,The corrupt politicians profited the bribes.,the corrupt politicians profited the bribes .,The corrupt politicians profited the bribes.,,174,implausible,,transitivity,gibson2013/transitive_intransitive/4/Preposition_plausible,The corrupt politicians profited from the bribes.,ins,ins,,from,,Did the politicians profit from anything?,No,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/4/Transitive_plausible"", ""structure"": ""Transitive"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,4,Transitive_plausible,gibson2013/transitive_intransitive/4/Transitive_plausible,The bribes profited the corrupt politicians.,the bribes profited the corrupt politicians .,The bribes profited the corrupt politicians.,,175,plausible,,transitivity,gibson2013/transitive_intransitive/4/Transitive_plausible,The bribes profited the corrupt politicians.,none,,,,,Did the politicians profit from anything?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/4/Transitive_plausible"", ""structure"": ""Transitive"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,5,Preposition_implausible,gibson2013/transitive_intransitive/5/Preposition_implausible,The contract profited from the business.,the contract profited from the business .,The contract profited from the business.,,176,implausible,,transitivity,gibson2013/transitive_intransitive/5/Transitive_plausible,The contract profited the business.,del,del,from,,3,Did the contract profit from anything?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/5/Preposition_plausible"", ""structure"": ""Preposition"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,5,Preposition_plausible,gibson2013/transitive_intransitive/5/Preposition_plausible,The business profited from the contract.,the business profited from the contract .,The business profited from the contract.,,177,plausible,,transitivity,gibson2013/transitive_intransitive/5/Preposition_plausible,The business profited from the contract.,none,,,,,Did the contract profit from anything?,No,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/5/Preposition_plausible"", ""structure"": ""Preposition"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,5,Transitive_implausible,gibson2013/transitive_intransitive/5/Transitive_implausible,The business profited the contract.,the business profited the contract .,The business profited the contract.,,178,implausible,,transitivity,gibson2013/transitive_intransitive/5/Preposition_plausible,The business profited from the contract.,ins,ins,,from,,Did the contract profit from anything?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/5/Transitive_plausible"", ""structure"": ""Transitive"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,5,Transitive_plausible,gibson2013/transitive_intransitive/5/Transitive_plausible,The contract profited the business.,the contract profited the business .,The contract profited the business.,,179,plausible,,transitivity,gibson2013/transitive_intransitive/5/Transitive_plausible,The contract profited the business.,none,,,,,Did the contract profit from anything?,No,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/5/Transitive_plausible"", ""structure"": ""Transitive"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,6,Preposition_implausible,gibson2013/transitive_intransitive/6/Preposition_implausible,The tax reduction profited from the millionaire.,the tax reduction profited from the millionaire .,The tax reduction profited from the millionaire.,,180,implausible,,transitivity,gibson2013/transitive_intransitive/6/Transitive_plausible,The tax reduction profited the millionaire.,del,del,from,,4,Did the millionaire profit from anything?,No,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/6/Preposition_plausible"", ""structure"": ""Preposition"", ""type"": ""Target""}"
