dataset,subset,item_id,condition,stim_uid,sentence_orig,sentence_norm,model_input,context,sentence_id,plausibility,is_grammatical,contrast,intended_uids,n_intended,critical_word_idx,comprehension_q,correct_answer,meta
qian2023,,28,pss,qian2023//28/pss,,the doors to the room looks very festive with the decorations .,The doors to the room looks very festive with the decorations.,,228,,0,agreement,qian2023//28/psp;qian2023//28/sss,2,,,,"{""N1"": ""doors"", ""N1_number"": ""plural"", ""N2"": ""room"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} very festive with the decorations."", ""predicate"": ""will look"", ""predicate_sg_pl"": ""looks"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""to""}"
qian2023,,28,psp,qian2023//28/psp,,the doors to the room look very festive with the decorations .,The doors to the room look very festive with the decorations.,,229,,1,agreement,qian2023//28/psp,1,,,,"{""N1"": ""doors"", ""N1_number"": ""plural"", ""N2"": ""room"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} very festive with the decorations."", ""predicate"": ""will look"", ""predicate_sg_pl"": ""look"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""to""}"
qian2023,,28,pps,qian2023//28/pps,,the doors to the rooms looks very festive with the decorations .,The doors to the rooms looks very festive with the decorations.,,230,,0,agreement,qian2023//28/ppp;qian2023//28/sps,2,,,,"{""N1"": ""doors"", ""N1_number"": ""plural"", ""N2"": ""rooms"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} very festive with the decorations."", ""predicate"": ""will look"", ""predicate_sg_pl"": ""looks"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""to""}"
qian2023,,28,ppp,qian2023//28/ppp,,the doors to the rooms look very festive with the decorations .,The doors to the rooms look very festive with the decorations.,,231,,1,agreement,qian2023//28/ppp,1,,,,"{""N1"": ""doors"", ""N1_number"": ""plural"", ""N2"": ""rooms"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} very festive with the decorations."", ""predicate"": ""will look"", ""predicate_sg_pl"": ""look"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""to""}"
qian2023,,29,sss,qian2023//29/sss,,the tour to the island was suspended temporarily .,The tour to the island was suspended temporarily.,,232,,1,agreement,qian2023//29/sss,1,,,,"{""N1"": ""tour"", ""N1_number"": ""singular"", ""N2"": ""island"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} suspended temporarily."", ""predicate"": ""will be"", ""predicate_sg_pl"": ""was"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""to""}"
qian2023,,29,ssp,qian2023//29/ssp,,the tour to the island were suspended temporarily .,The tour to the island were suspended temporarily.,,233,,0,agreement,qian2023//29/psp;qian2023//29/sss,2,,,,"{""N1"": ""tour"", ""N1_number"": ""singular"", ""N2"": ""island"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} suspended temporarily."", ""predicate"": ""will be"", ""predicate_sg_pl"": ""were"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""to""}"
qian2023,,29,sps,qian2023//29/sps,,the tour to the islands was suspended temporarily .,The tour to the islands was suspended temporarily.,,234,,1,agreement,qian2023//29/sps,1,,,,"{""N1"": ""tour"", ""N1_number"": ""singular"", ""N2"": ""islands"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} suspended temporarily."", ""predicate"": ""will be"", ""predicate_sg_pl"": ""was"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""to""}"
qian2023,,29,spp,qian2023//29/spp,,the tour to the islands were suspended temporarily .,The tour to the islands were suspended temporarily.,,235,,0,agreement,qian2023//29/ppp;qian2023//29/sps,2,,,,"{""N1"": ""tour"", ""N1_number"": ""singular"", ""N2"": ""islands"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} suspended temporarily."", ""predicate"": ""will be"", ""predicate_sg_pl"": ""were"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""to""}"
qian2023,,29,pss,qian2023//29/pss,,the tours to the island was suspended temporarily .,The tours to the island was suspended temporarily.,,236,,0,agreement,qian2023//29/psp;qian2023//29/sss,2,,,,"{""N1"": ""tours"", ""N1_number"": ""plural"", ""N2"": ""island"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} suspended temporarily."", ""predicate"": ""will be"", ""predicate_sg_pl"": ""was"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""to""}"
qian2023,,29,psp,qian2023//29/psp,,the tours to the island were suspended temporarily .,The tours to the island were suspended temporarily.,,237,,1,agreement,qian2023//29/psp,1,,,,"{""N1"": ""tours"", ""N1_number"": ""plural"", ""N2"": ""island"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} suspended temporarily."", ""predicate"": ""will be"", ""predicate_sg_pl"": ""were"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""to""}"
qian2023,,29,pps,qian2023//29/pps,,the tours to the islands was suspended temporarily .,The tours to the islands was suspended temporarily.,,238,,0,agreement,qian2023//29/ppp;qian2023//29/sps,2,,,,"{""N1"": ""tours"", ""N1_number"": ""plural"", ""N2"": ""islands"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} suspended temporarily."", ""predicate"": ""will be"", ""predicate_sg_pl"": ""was"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""to""}"
qian2023,,29,ppp,qian2023//29/ppp,,the tours to the islands were suspended temporarily .,The tours to the islands were suspended temporarily.,,239,,1,agreement,qian2023//29/ppp,1,,,,"{""N1"": ""tours"", ""N1_number"": ""plural"", ""N2"": ""islands"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} suspended temporarily."", ""predicate"": ""will be"", ""predicate_sg_pl"": ""were"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""to""}"
qian2023,,30,sss,qian2023//30/sss,,the visit to the garden has sparked her interest in botany .,The visit to the garden has sparked her interest in botany.,,240,,1,agreement,qian2023//30/sss,1,,,,"{""N1"": ""visit"", ""N1_number"": ""singular"", ""N2"": ""garden"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} sparked her interest in botany."", ""predicate"": ""might have"", ""predicate_sg_pl"": ""has"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""to""}"
qian2023,,30,ssp,qian2023//30/ssp,,the visit to the garden have sparked her interest in botany .,The visit to the garden have sparked her interest in botany.,,241,,0,agreement,qian2023//30/psp;qian2023//30/sss,2,,,,"{""N1"": ""visit"", ""N1_number"": ""singular"", ""N2"": ""garden"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} sparked her interest in botany."", ""predicate"": ""might have"", ""predicate_sg_pl"": ""have"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""to""}"
qian2023,,30,sps,qian2023//30/sps,,the visit to the gardens has sparked her interest in botany .,The visit to the gardens has sparked her interest in botany.,,242,,1,agreement,qian2023//30/sps,1,,,,"{""N1"": ""visit"", ""N1_number"": ""singular"", ""N2"": ""gardens"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} sparked her interest in botany."", ""predicate"": ""might have"", ""predicate_sg_pl"": ""has"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""to""}"
qian2023,,30,spp,qian2023//30/spp,,the visit to the gardens have sparked her interest in botany .,The visit to the gardens have sparked her interest in botany.,,243,,0,agreement,qian2023//30/ppp;qian2023//30/sps,2,,,,"{""N1"": ""visit"", ""N1_number"": ""singular"", ""N2"": ""gardens"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} sparked her interest in botany."", ""predicate"": ""might have"", ""predicate_sg_pl"": ""have"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""to""}"
qian2023,,30,pss,qian2023//30/pss,,the visits to the garden has sparked her interest in botany .,The visits to the garden has sparked her interest in botany.,,244,,0,agreement,qian2023//30/psp;qian2023//30/sss,2,,,,"{""N1"": ""visits"", ""N1_number"": ""plural"", ""N2"": ""garden"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} sparked her interest in botany."", ""predicate"": ""might have"", ""predicate_sg_pl"": ""has"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""to""}"
qian2023,,30,psp,qian2023//30/psp,,the visits to the garden have sparked her interest in botany .,The visits to the garden have sparked her interest in botany.,,245,,1,agreement,qian2023//30/psp,1,,,,"{""N1"": ""visits"", ""N1_number"": ""plural"", ""N2"": ""garden"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} sparked her interest in botany."", ""predicate"": ""might have"", ""predicate_sg_pl"": ""have"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""to""}"
qian2023,,30,pps,qian2023//30/pps,,the visits to the gardens has sparked her interest in botany .,The visits to the gardens has sparked her interest in botany.,,246,,0,agreement,qian2023//30/ppp;qian2023//30/sps,2,,,,"{""N1"": ""visits"", ""N1_number"": ""plural"", ""N2"": ""gardens"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} sparked her interest in botany."", ""predicate"": ""might have"", ""predicate_sg_pl"": ""has"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""to""}"
qian2023,,30,ppp,qian2023//30/ppp,,the visits to the gardens have sparked her interest in botany .,The visits to the gardens have sparked her interest in botany.,,247,,1,agreement,qian2023//30/ppp,1,,,,"{""N1"": ""visits"", ""N1_number"": ""plural"", ""N2"": ""gardens"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} sparked her interest in botany."", ""predicate"": ""might have"", ""predicate_sg_pl"": ""have"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""to""}"
qian2023,,31,sss,qian2023//31/sss,,the letter to the editor is published online .,The letter to the editor is published online.,,248,,1,agreement,qian2023//31/sss,1,,,,"{""N1"": ""letter"", ""N1_number"": ""singular"", ""N2"": ""editor"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} published online."", ""predicate"": ""might be"", ""predicate_sg_pl"": ""is"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""to""}"
qian2023,,31,ssp,qian2023//31/ssp,,the letter to the editor are published online .,The letter to the editor are published online.,,249,,0,agreement,qian2023//31/psp;qian2023//31/sss,2,,,,"{""N1"": ""letter"", ""N1_number"": ""singular"", ""N2"": ""editor"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} published online."", ""predicate"": ""might be"", ""predicate_sg_pl"": ""are"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""to""}"
qian2023,,31,sps,qian2023//31/sps,,the letter to the editors is published online .,The letter to the editors is published online.,,250,,1,agreement,qian2023//31/sps,1,,,,"{""N1"": ""letter"", ""N1_number"": ""singular"", ""N2"": ""editors"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} published online."", ""predicate"": ""might be"", ""predicate_sg_pl"": ""is"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""to""}"
qian2023,,31,spp,qian2023//31/spp,,the letter to the editors are published online .,The letter to the editors are published online.,,251,,0,agreement,qian2023//31/ppp;qian2023//31/sps,2,,,,"{""N1"": ""letter"", ""N1_number"": ""singular"", ""N2"": ""editors"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} published online."", ""predicate"": ""might be"", ""predicate_sg_pl"": ""are"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""to""}"
qian2023,,31,pss,qian2023//31/pss,,the letters to the editor is published online .,The letters to the editor is published online.,,252,,0,agreement,qian2023//31/psp;qian2023//31/sss,2,,,,"{""N1"": ""letters"", ""N1_number"": ""plural"", ""N2"": ""editor"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} published online."", ""predicate"": ""might be"", ""predicate_sg_pl"": ""is"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""to""}"
qian2023,,31,psp,qian2023//31/psp,,the letters to the editor are published online .,The letters to the editor are published online.,,253,,1,agreement,qian2023//31/psp,1,,,,"{""N1"": ""letters"", ""N1_number"": ""plural"", ""N2"": ""editor"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} published online."", ""predicate"": ""might be"", ""predicate_sg_pl"": ""are"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""to""}"
qian2023,,31,pps,qian2023//31/pps,,the letters to the editors is published online .,The letters to the editors is published online.,,254,,0,agreement,qian2023//31/ppp;qian2023//31/sps,2,,,,"{""N1"": ""letters"", ""N1_number"": ""plural"", ""N2"": ""editors"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} published online."", ""predicate"": ""might be"", ""predicate_sg_pl"": ""is"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""to""}"
qian2023,,31,ppp,qian2023//31/ppp,,the letters to the editors are published online .,The letters to the editors are published online.,,255,,1,agreement,qian2023//31/ppp,1,,,,"{""N1"": ""letters"", ""N1_number"": ""plural"", ""N2"": ""editors"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} published online."", ""predicate"": ""might be"", ""predicate_sg_pl"": ""are"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""to""}"
qian2023,,32,sss,qian2023//32/sss,,the applicant to the school has received emails about financial assistance .,The applicant to the school has received emails about financial assistance.,,256,,1,agreement,qian2023//32/sss,1,,,,"{""N1"": ""applicant"", ""N1_number"": ""singular"", ""N2"": ""school"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} emails about financial assistance."", ""predicate"": ""will receive"", ""predicate_sg_pl"": ""has received"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""to""}"
qian2023,,32,ssp,qian2023//32/ssp,,the applicant to the school have received emails about financial assistance .,The applicant to the school have received emails about financial assistance.,,257,,0,agreement,qian2023//32/psp;qian2023//32/sss,2,,,,"{""N1"": ""applicant"", ""N1_number"": ""singular"", ""N2"": ""school"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} emails about financial assistance."", ""predicate"": ""will receive"", ""predicate_sg_pl"": ""have received"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""to""}"
qian2023,,32,sps,qian2023//32/sps,,the applicant to the schools has received emails about financial assistance .,The applicant to the schools has received emails about financial assistance.,,258,,1,agreement,qian2023//32/sps,1,,,,"{""N1"": ""applicant"", ""N1_number"": ""singular"", ""N2"": ""schools"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} emails about financial assistance."", ""predicate"": ""will receive"", ""predicate_sg_pl"": ""has received"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""to""}"
qian2023,,32,spp,qian2023//32/spp,,the applicant to the schools have received emails about financial assistance .,The applicant to the schools have received emails about financial assistance.,,259,,0,agreement,qian2023//32/ppp;qian2023//32/sps,2,,,,"{""N1"": ""applicant"", ""N1_number"": ""singular"", ""N2"": ""schools"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} emails about financial assistance."", ""predicate"": ""will receive"", ""predicate_sg_pl"": ""have received"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""to""}"
qian2023,,32,pss,qian2023//32/pss,,the applicants to the school has received emails about financial assistance .,The applicants to the school has received emails about financial assistance.,,260,,0,agreement,qian2023//32/psp;qian2023//32/sss,2,,,,"{""N1"": ""applicants"", ""N1_number"": ""plural"", ""N2"": ""school"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} emails about financial assistance."", ""predicate"": ""will receive"", ""predicate_sg_pl"": ""has received"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""to""}"
qian2023,,32,psp,qian2023//32/psp,,the applicants to the school have received emails about financial assistance .,The applicants to the school have received emails about financial assistance.,,261,,1,agreement,qian2023//32/psp,1,,,,"{""N1"": ""applicants"", ""N1_number"": ""plural"", ""N2"": ""school"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} emails about financial assistance."", ""predicate"": ""will receive"", ""predicate_sg_pl"": ""have received"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""to""}"
qian2023,,32,pps,qian2023//32/pps,,the applicants to the schools has received emails about financial assistance .,The applicants to the schools has received emails about financial assistance.,,262,,0,agreement,qian2023//32/ppp;qian2023//32/sps,2,,,,"{""N1"": ""applicants"", ""N1_number"": ""plural"", ""N2"": ""schools"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} emails about financial assistance."", ""predicate"": ""will receive"", ""predicate_sg_pl"": ""has received"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""to""}"
qian2023,,32,ppp,qian2023//32/ppp,,the applicants to the schools have received emails about financial assistance .,The applicants to the schools have received emails about financial assistance.,,263,,1,agreement,qian2023//32/ppp,1,,,,"{""N1"": ""applicants"", ""N1_number"": ""plural"", ""N2"": ""schools"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} emails about financial assistance."", ""predicate"": ""will receive"", ""predicate_sg_pl"": ""have received"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""to""}"
qian2023,,33,sss,qian2023//33/sss,,the railway to the village has promoted economic growth .,The railway to the village has promoted economic growth.,,264,,1,agreement,qian2023//33/sss,1,,,,"{""N1"": ""railway"", ""N1_number"": ""singular"", ""N2"": ""village"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} economic growth."", ""predicate"": ""will promote"", ""predicate_sg_pl"": ""has promoted"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""to""}"
qian2023,,33,ssp,qian2023//33/ssp,,the railway to the village have promoted economic growth .,The railway to the village have promoted economic growth.,,265,,0,agreement,qian2023//33/psp;qian2023//33/sss,2,,,,"{""N1"": ""railway"", ""N1_number"": ""singular"", ""N2"": ""village"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} economic growth."", ""predicate"": ""will promote"", ""predicate_sg_pl"": ""have promoted"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""to""}"
qian2023,,33,sps,qian2023//33/sps,,the railway to the villages has promoted economic growth .,The railway to the villages has promoted economic growth.,,266,,1,agreement,qian2023//33/sps,1,,,,"{""N1"": ""railway"", ""N1_number"": ""singular"", ""N2"": ""villages"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} economic growth."", ""predicate"": ""will promote"", ""predicate_sg_pl"": ""has promoted"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""to""}"
qian2023,,33,spp,qian2023//33/spp,,the railway to the villages have promoted economic growth .,The railway to the villages have promoted economic growth.,,267,,0,agreement,qian2023//33/ppp;qian2023//33/sps,2,,,,"{""N1"": ""railway"", ""N1_number"": ""singular"", ""N2"": ""villages"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} economic growth."", ""predicate"": ""will promote"", ""predicate_sg_pl"": ""have promoted"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""to""}"
qian2023,,33,pss,qian2023//33/pss,,the railways to the village has promoted economic growth .,The railways to the village has promoted economic growth.,,268,,0,agreement,qian2023//33/psp;qian2023//33/sss,2,,,,"{""N1"": ""railways"", ""N1_number"": ""plural"", ""N2"": ""village"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} economic growth."", ""predicate"": ""will promote"", ""predicate_sg_pl"": ""has promoted"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""to""}"
qian2023,,33,psp,qian2023//33/psp,,the railways to the village have promoted economic growth .,The railways to the village have promoted economic growth.,,269,,1,agreement,qian2023//33/psp,1,,,,"{""N1"": ""railways"", ""N1_number"": ""plural"", ""N2"": ""village"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} economic growth."", ""predicate"": ""will promote"", ""predicate_sg_pl"": ""have promoted"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""to""}"
qian2023,,33,pps,qian2023//33/pps,,the railways to the villages has promoted economic growth .,The railways to the villages has promoted economic growth.,,270,,0,agreement,qian2023//33/ppp;qian2023//33/sps,2,,,,"{""N1"": ""railways"", ""N1_number"": ""plural"", ""N2"": ""villages"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} economic growth."", ""predicate"": ""will promote"", ""predicate_sg_pl"": ""has promoted"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""to""}"
qian2023,,33,ppp,qian2023//33/ppp,,the railways to the villages have promoted economic growth .,The railways to the villages have promoted economic growth.,,271,,1,agreement,qian2023//33/ppp,1,,,,"{""N1"": ""railways"", ""N1_number"": ""plural"", ""N2"": ""villages"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} economic growth."", ""predicate"": ""will promote"", ""predicate_sg_pl"": ""have promoted"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""to""}"
qian2023,,34,sss,qian2023//34/sss,,the trail to the pond is highly recommended for beginner cyclists .,The trail to the pond is highly recommended for beginner cyclists.,,272,,1,agreement,qian2023//34/sss,1,,,,"{""N1"": ""trail"", ""N1_number"": ""singular"", ""N2"": ""pond"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} highly recommended for beginner cyclists."", ""predicate"": ""should be"", ""predicate_sg_pl"": ""is"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""to""}"
qian2023,,34,ssp,qian2023//34/ssp,,the trail to the pond are highly recommended for beginner cyclists .,The trail to the pond are highly recommended for beginner cyclists.,,273,,0,agreement,qian2023//34/psp;qian2023//34/sss,2,,,,"{""N1"": ""trail"", ""N1_number"": ""singular"", ""N2"": ""pond"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} highly recommended for beginner cyclists."", ""predicate"": ""should be"", ""predicate_sg_pl"": ""are"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""to""}"
qian2023,,34,sps,qian2023//34/sps,,the trail to the ponds is highly recommended for beginner cyclists .,The trail to the ponds is highly recommended for beginner cyclists.,,274,,1,agreement,qian2023//34/sps,1,,,,"{""N1"": ""trail"", ""N1_number"": ""singular"", ""N2"": ""ponds"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} highly recommended for beginner cyclists."", ""predicate"": ""should be"", ""predicate_sg_pl"": ""is"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""to""}"
qian2023,,34,spp,qian2023//34/spp,,the trail to the ponds are highly recommended for beginner cyclists .,The trail to the ponds are highly recommended for beginner cyclists.,,275,,0,agreement,qian2023//34/ppp;qian2023//34/sps,2,,,,"{""N1"": ""trail"", ""N1_number"": ""singular"", ""N2"": ""ponds"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} highly recommended for beginner cyclists."", ""predicate"": ""should be"", ""predicate_sg_pl"": ""are"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""to""}"
qian2023,,34,pss,qian2023//34/pss,,the trails to the pond is highly recommended for beginner cyclists .,The trails to the pond is highly recommended for beginner cyclists.,,276,,0,agreement,qian2023//34/psp;qian2023//34/sss,2,,,,"{""N1"": ""trails"", ""N1_number"": ""plural"", ""N2"": ""pond"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} highly recommended for beginner cyclists."", ""predicate"": ""should be"", ""predicate_sg_pl"": ""is"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""to""}"
qian2023,,34,psp,qian2023//34/psp,,the trails to the pond are highly recommended for beginner cyclists .,The trails to the pond are highly recommended for beginner cyclists.,,277,,1,agreement,qian2023//34/psp,1,,,,"{""N1"": ""trails"", ""N1_number"": ""plural"", ""N2"": ""pond"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} highly recommended for beginner cyclists."", ""predicate"": ""should be"", ""predicate_sg_pl"": ""are"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""to""}"
qian2023,,34,pps,qian2023//34/pps,,the trails to the ponds is highly recommended for beginner cyclists .,The trails to the ponds is highly recommended for beginner cyclists.,,278,,0,agreement,qian2023//34/ppp;qian2023//34/sps,2,,,,"{""N1"": ""trails"", ""N1_number"": ""plural"", ""N2"": ""ponds"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} highly recommended for beginner cyclists."", ""predicate"": ""should be"", ""predicate_sg_pl"": ""is"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""to""}"
qian2023,,34,ppp,qian2023//34/ppp,,the trails to the ponds are highly recommended for beginner cyclists .,The trails to the ponds are highly recommended for beginner cyclists.,,279,,1,agreement,qian2023//34/ppp,1,,,,"{""N1"": ""trails"", ""N1_number"": ""plural"", ""N2"": ""ponds"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} highly recommended for beginner cyclists."", ""predicate"": ""should be"", ""predicate_sg_pl"": ""are"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""to""}"
qian2023,,35,sss,qian2023//35/sss,,the gift for the kid is hidden under the bed .,The gift for the kid is hidden under the bed.,,280,,1,agreement,qian2023//35/sss,1,,,,"{""N1"": ""gift"", ""N1_number"": ""singular"", ""N2"": ""kid"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} hidden under the bed."", ""predicate"": ""will be"", ""predicate_sg_pl"": ""is"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""for""}"
qian2023,,35,ssp,qian2023//35/ssp,,the gift for the kid are hidden under the bed .,The gift for the kid are hidden under the bed.,,281,,0,agreement,qian2023//35/psp;qian2023//35/sss,2,,,,"{""N1"": ""gift"", ""N1_number"": ""singular"", ""N2"": ""kid"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} hidden under the bed."", ""predicate"": ""will be"", ""predicate_sg_pl"": ""are"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""for""}"
qian2023,,35,sps,qian2023//35/sps,,the gift for the kids is hidden under the bed .,The gift for the kids is hidden under the bed.,,282,,1,agreement,qian2023//35/sps,1,,,,"{""N1"": ""gift"", ""N1_number"": ""singular"", ""N2"": ""kids"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} hidden under the bed."", ""predicate"": ""will be"", ""predicate_sg_pl"": ""is"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""for""}"
qian2023,,35,spp,qian2023//35/spp,,the gift for the kids are hidden under the bed .,The gift for the kids are hidden under the bed.,,283,,0,agreement,qian2023//35/ppp;qian2023//35/sps,2,,,,"{""N1"": ""gift"", ""N1_number"": ""singular"", ""N2"": ""kids"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} hidden under the bed."", ""predicate"": ""will be"", ""predicate_sg_pl"": ""are"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""for""}"
qian2023,,35,pss,qian2023//35/pss,,the gifts for the kid is hidden under the bed .,The gifts for the kid is hidden under the bed.,,284,,0,agreement,qian2023//35/psp;qian2023//35/sss,2,,,,"{""N1"": ""gifts"", ""N1_number"": ""plural"", ""N2"": ""kid"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} hidden under the bed."", ""predicate"": ""will be"", ""predicate_sg_pl"": ""is"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""for""}"
